entry_date,entry_time,exit_date,exit_time,strike,opt_type,entry_price,exit_price,pnl,pnl_pct,hold_duration_minutes,exit_reason,max_price,partial_exit
2025-08-20,11:25:37,2025-08-20,11:25:43,25000.0,CE,174.2,2350.0,2170.80,1246.15,0,contract_change,174.20,False
2025-08-20,11:25:52,2025-08-20,11:25:57,25000.0,PE,124.45,1947.0,1817.55,1460.47,0,contract_change,124.45,False
2025-08-20,11:26:10,2025-08-20,11:26:14,25000.0,PE,123.3,1660.15,1531.85,1242.38,0,contract_change,123.30,False
2025-08-20,11:26:17,2025-08-20,11:26:34,25000.0,PE,122.8,1880.0,1752.20,1426.87,0,contract_change,122.80,False
2025-08-20,11:26:36,2025-08-20,11:26:45,25000.0,PE,122.35,2350.0,2222.65,1816.63,0,contract_change,122.35,False
2025-08-20,11:27:31,2025-08-20,11:27:33,25000.0,CE,176.6,2350.0,2168.40,1227.86,0,contract_change,176.60,False
2025-08-20,11:27:57,2025-08-20,11:27:58,25000.0,CE,175.4,2290.0,2109.60,1202.74,0,contract_change,175.40,False
2025-08-20,11:28:07,2025-08-20,11:28:08,25000.0,CE,175.95,2350.0,2169.05,1232.76,0,contract_change,175.95,False
2025-08-20,11:28:25,2025-08-20,11:28:28,25000.0,CE,176.5,2350.0,2168.50,1228.61,0,contract_change,176.50,False
2025-08-20,11:28:30,2025-08-20,11:28:33,25000.0,PE,122.55,2350.0,2222.45,1813.50,0,contract_change,122.55,False
2025-08-20,11:28:50,2025-08-20,11:28:53,25000.0,PE,121.8,2290.0,2163.20,1776.03,0,contract_change,121.80,False
2025-08-20,11:29:30,2025-08-20,11:29:32,25000.0,CE,179.6,2350.0,2165.40,1205.68,0,contract_change,179.60,False
2025-08-20,11:29:36,2025-08-20,11:29:42,25000.0,PE,120.75,2290.0,2164.25,1792.34,0,contract_change,120.75,False
2025-08-20,11:29:46,2025-08-20,11:29:47,25000.0,CE,180.2,2350.0,2164.80,1201.33,0,contract_change,180.20,False
2025-08-20,11:29:51,2025-08-20,11:29:56,25000.0,CE,180.2,1940.55,1755.35,974.11,0,contract_change,180.20,False
2025-08-20,11:30:01,2025-08-20,11:30:02,25000.0,PE,121.5,2350.0,2223.50,1830.04,0,contract_change,121.50,False
2025-08-20,11:30:32,2025-08-20,11:30:34,25000.0,CE,180.3,2290.0,2104.70,1167.33,0,contract_change,180.30,False
2025-08-20,11:30:39,2025-08-20,11:30:40,25000.0,CE,180.3,2290.0,2104.70,1167.33,0,contract_change,180.30,False
2025-08-20,11:30:42,2025-08-20,11:30:43,25000.0,CE,180.2,2350.0,2164.80,1201.33,0,contract_change,180.20,False
2025-08-20,11:30:46,2025-08-20,11:30:51,25000.0,CE,179.6,2290.0,2105.40,1172.27,0,contract_change,179.60,False
2025-08-20,11:31:35,2025-08-20,11:31:36,25000.0,CE,180.5,1940.0,1754.50,972.02,0,contract_change,180.50,False
2025-08-20,11:31:50,2025-08-20,11:31:51,25000.0,CE,178.9,2350.0,2166.10,1210.79,0,contract_change,178.90,False
2025-08-20,11:31:54,2025-08-20,11:31:55,25000.0,CE,178.65,2290.0,2106.35,1179.04,0,contract_change,178.65,False
2025-08-20,11:32:16,2025-08-20,11:32:17,25000.0,CE,178.5,2290.0,2106.50,1180.11,0,contract_change,178.50,False
2025-08-20,11:32:24,2025-08-20,11:32:25,25000.0,PE,121.3,2350.0,2223.70,1833.22,0,contract_change,121.30,False
2025-08-20,11:32:29,2025-08-20,11:32:30,25000.0,PE,120.85,2290.0,2164.15,1790.77,0,contract_change,120.85,False
2025-08-20,11:32:32,2025-08-20,11:32:33,25000.0,PE,120.65,2290.0,2164.35,1793.91,0,contract_change,120.65,False
2025-08-20,11:32:40,2025-08-20,11:32:41,25000.0,CE,180.9,1941.0,1755.10,970.20,0,contract_change,180.90,False
2025-08-20,11:32:43,2025-08-20,11:32:44,25000.0,CE,180.65,1941.0,1755.35,971.69,0,contract_change,180.65,False
2025-08-20,11:32:58,2025-08-20,11:32:59,25000.0,PE,120.6,2290.0,2164.40,1794.69,0,contract_change,120.60,False
2025-08-20,11:33:24,2025-08-20,11:33:25,25050.0,CE,154.3,2350.0,2190.70,1419.77,0,contract_change,154.30,False
2025-08-20,11:33:34,2025-08-20,11:33:35,25050.0,CE,153.8,2242.9,2084.10,1355.07,0,contract_change,153.80,False
2025-08-20,11:33:41,2025-08-20,11:33:43,25050.0,CE,154.9,1935.0,1775.10,1145.97,0,contract_change,154.90,False
2025-08-20,11:33:46,2025-08-20,11:33:48,25050.0,CE,154.0,2342.45,2183.45,1417.82,0,contract_change,154.00,False
2025-08-20,11:33:55,2025-08-20,11:33:56,25050.0,PE,140.9,2342.45,2196.55,1558.94,0,contract_change,140.90,False
2025-08-20,11:34:06,2025-08-20,11:34:07,25050.0,CE,153.7,2350.0,2191.30,1425.70,0,contract_change,153.70,False
2025-08-20,11:34:09,2025-08-20,11:34:10,25000.0,CE,182.05,2342.45,2155.40,1183.96,0,contract_change,182.05,False
2025-08-20,11:34:11,2025-08-20,11:34:12,25050.0,CE,153.6,2350.0,2191.40,1426.69,0,contract_change,153.60,False
2025-08-20,11:34:30,2025-08-20,11:34:39,25000.0,PE,120.1,2290.0,2164.90,1802.58,0,contract_change,120.10,False
2025-08-20,11:35:01,2025-08-20,11:35:02,25000.0,CE,180.3,2350.0,2164.70,1200.61,0,contract_change,180.30,False
2025-08-20,11:35:08,2025-08-20,11:35:09,25000.0,CE,180.5,2342.45,2156.95,1194.99,0,contract_change,180.50,False
2025-08-20,11:35:39,2025-08-20,11:35:44,25000.0,PE,119.75,2350.0,2225.25,1858.25,0,contract_change,119.75,False
2025-08-20,11:35:55,2025-08-20,11:36:05,25000.0,CE,179.5,2143.3,1958.80,1091.25,0,contract_change,179.50,False
2025-08-20,11:36:13,2025-08-20,11:36:14,25000.0,PE,120.95,2342.45,2216.50,1832.58,0,contract_change,120.95,False
2025-08-20,11:36:18,2025-08-20,11:36:19,25000.0,CE,178.8,2290.0,2106.20,1177.96,0,contract_change,178.80,False
2025-08-20,11:36:33,2025-08-20,11:36:34,25000.0,PE,120.35,2290.0,2164.65,1798.63,0,contract_change,120.35,False
2025-08-20,11:36:37,2025-08-20,11:36:38,25000.0,PE,120.6,2290.0,2164.40,1794.69,0,contract_change,120.60,False
2025-08-20,11:36:50,2025-08-20,11:36:51,25000.0,CE,179.35,2350.0,2165.65,1207.50,0,contract_change,179.35,False
2025-08-20,11:36:55,2025-08-20,11:36:56,25000.0,CE,179.7,2350.0,2165.30,1204.95,0,contract_change,179.70,False
2025-08-20,11:37:19,2025-08-20,11:37:20,25000.0,PE,120.2,2350.0,2224.80,1850.92,0,contract_change,120.20,False
2025-08-20,11:37:38,2025-08-20,11:37:39,25000.0,PE,121.5,2350.0,2223.50,1830.04,0,contract_change,121.50,False
2025-08-20,11:37:43,2025-08-20,11:37:44,25000.0,CE,178.0,2350.0,2167.00,1217.42,0,contract_change,178.00,False
2025-08-20,11:38:38,2025-08-20,11:38:39,25000.0,PE,123.2,2350.0,2221.80,1803.41,0,contract_change,123.20,False
2025-08-20,11:38:43,2025-08-20,11:38:44,25000.0,PE,123.1,2350.0,2221.90,1804.96,0,contract_change,123.10,False
2025-08-20,11:38:55,2025-08-20,11:38:59,25000.0,PE,123.4,1945.0,1816.60,1472.12,0,contract_change,123.40,False
2025-08-20,11:39:13,2025-08-20,11:39:14,25000.0,CE,176.1,2063.0,1881.90,1068.65,0,contract_change,176.10,False
2025-08-20,11:39:21,2025-08-20,11:39:23,25000.0,CE,176.15,2350.0,2168.85,1231.25,0,contract_change,176.15,False
2025-08-20,11:39:39,2025-08-20,11:39:40,25000.0,PE,122.6,2350.0,2222.40,1812.72,0,contract_change,122.60,False
2025-08-20,11:40:09,2025-08-20,11:40:10,25000.0,CE,178.05,2290.0,2106.95,1183.35,0,contract_change,178.05,False
2025-08-20,11:40:25,2025-08-20,11:40:30,25000.0,PE,122.4,1946.0,1818.60,1485.78,0,contract_change,122.40,False
2025-08-20,11:40:37,2025-08-20,11:41:14,25000.0,CE,175.35,1946.0,1765.65,1006.93,0,contract_change,175.35,False
2025-08-20,11:41:16,2025-08-20,11:41:17,25000.0,CE,179.3,2100.0,1915.70,1068.43,0,contract_change,179.30,False
2025-08-20,11:41:23,2025-08-20,11:41:26,25000.0,CE,178.6,1946.0,1762.40,986.79,0,contract_change,178.60,False
2025-08-20,11:41:33,2025-08-20,11:41:34,25000.0,PE,122.8,2342.45,2214.65,1803.46,0,contract_change,122.80,False
2025-08-20,11:41:51,2025-08-20,11:41:54,25000.0,CE,177.2,1946.0,1763.80,995.37,0,contract_change,177.20,False
2025-08-20,11:41:56,2025-08-20,11:41:59,25000.0,PE,123.35,1946.0,1817.65,1473.57,0,contract_change,123.35,False
2025-08-20,11:42:03,2025-08-20,11:42:04,25000.0,CE,175.35,2350.0,2169.65,1237.33,0,contract_change,175.35,False
2025-08-20,11:42:28,2025-08-20,11:42:29,25000.0,CE,175.65,2063.0,1882.35,1071.65,0,contract_change,175.65,False
2025-08-20,11:42:33,2025-08-20,11:42:34,25000.0,PE,123.35,2350.0,2221.65,1801.09,0,contract_change,123.35,False
2025-08-20,11:42:53,2025-08-20,11:42:54,25000.0,PE,123.4,1947.85,1819.45,1474.43,0,contract_change,123.40,False
2025-08-20,11:42:58,2025-08-20,11:42:59,25000.0,PE,123.3,2350.0,2221.70,1801.87,0,contract_change,123.30,False
2025-08-20,11:43:08,2025-08-20,11:43:09,25000.0,PE,122.85,2350.0,2222.15,1808.83,0,contract_change,122.85,False
2025-08-20,11:43:11,2025-08-20,11:43:14,25000.0,CE,177.55,2350.0,2167.45,1220.75,0,contract_change,177.55,False
2025-08-20,11:43:16,2025-08-20,11:43:17,25000.0,PE,122.0,2342.45,2215.45,1815.94,0,contract_change,122.00,False
2025-08-20,11:43:51,2025-08-20,11:43:52,25000.0,CE,177.55,2350.0,2167.45,1220.75,0,contract_change,177.55,False
2025-08-20,11:44:04,2025-08-20,11:44:07,25000.0,PE,121.95,2350.0,2223.05,1822.92,0,contract_change,121.95,False
2025-08-20,11:44:25,2025-08-20,11:44:27,25000.0,CE,177.55,2350.0,2167.45,1220.75,0,contract_change,177.55,False
2025-08-20,11:44:29,2025-08-20,11:44:30,25000.0,CE,177.75,2350.0,2167.25,1219.27,0,contract_change,177.75,False
2025-08-20,11:44:32,2025-08-20,11:44:33,25000.0,CE,177.55,2350.0,2167.45,1220.75,0,contract_change,177.55,False
2025-08-20,11:44:44,2025-08-20,11:44:49,25000.0,CE,175.75,2143.3,1962.55,1116.67,0,contract_change,175.75,False
2025-08-20,11:44:57,2025-08-20,11:45:12,25000.0,PE,122.15,2350.0,2222.85,1819.77,0,contract_change,122.15,False
2025-08-20,11:45:14,2025-08-20,11:45:16,25000.0,CE,178.7,2350.0,2166.30,1212.26,0,contract_change,178.70,False
2025-08-20,11:45:19,2025-08-20,11:45:20,25000.0,CE,179.2,2290.0,2105.80,1175.11,0,contract_change,179.20,False
2025-08-20,11:45:28,2025-08-20,11:45:35,25000.0,CE,178.1,1945.65,1762.55,989.64,0,contract_change,178.10,False
2025-08-20,11:45:37,2025-08-20,11:46:18,25000.0,CE,177.75,2290.0,2107.25,1185.51,0,contract_change,177.75,False
2025-08-20,11:46:20,2025-08-20,11:46:28,25000.0,CE,179.95,1942.3,1757.35,976.58,0,contract_change,179.95,False
2025-08-20,11:46:44,2025-08-20,11:46:48,25000.0,PE,121.2,1942.3,1816.10,1498.43,0,contract_change,121.20,False
2025-08-20,11:47:14,2025-08-20,11:47:18,25000.0,CE,179.7,2290.0,2105.30,1171.56,0,contract_change,179.70,False
2025-08-20,11:47:57,2025-08-20,11:47:58,25000.0,CE,179.0,1943.8,1759.80,983.13,0,contract_change,179.00,False
2025-08-20,11:48:20,2025-08-20,11:48:22,25000.0,PE,123.05,2242.9,2114.85,1718.69,0,contract_change,123.05,False
2025-08-20,11:48:24,2025-08-20,11:48:31,25000.0,PE,123.25,1943.8,1815.55,1473.06,0,contract_change,123.25,False
2025-08-20,11:48:57,2025-08-20,11:48:58,25000.0,CE,176.7,1943.8,1762.10,997.23,0,contract_change,176.70,False
2025-08-20,11:49:04,2025-08-20,11:49:09,25000.0,CE,176.65,2242.9,2061.25,1166.86,0,contract_change,176.65,False
2025-08-20,11:49:11,2025-08-20,11:49:19,25000.0,CE,177.65,2191.0,2008.35,1130.51,0,contract_change,177.65,False
2025-08-20,11:49:22,2025-08-20,11:49:28,25000.0,PE,122.25,2350.0,2222.75,1818.20,0,contract_change,122.25,False
2025-08-20,11:49:29,2025-08-20,11:49:31,25000.0,CE,179.6,2191.0,2006.40,1117.15,0,contract_change,179.60,False
2025-08-20,11:49:33,2025-08-20,11:49:34,25000.0,CE,179.6,2350.0,2165.40,1205.68,0,contract_change,179.60,False
2025-08-20,11:49:41,2025-08-20,11:49:43,25000.0,CE,179.25,2191.0,2006.75,1119.53,0,contract_change,179.25,False
2025-08-20,11:49:49,2025-08-20,11:49:54,25000.0,CE,177.85,2191.0,2008.15,1129.13,0,contract_change,177.85,False
2025-08-20,11:50:26,2025-08-20,11:50:27,25000.0,CE,179.1,2191.0,2006.90,1120.55,0,contract_change,179.10,False
2025-08-20,11:50:30,2025-08-20,11:50:33,25000.0,CE,178.8,1943.0,1759.20,983.89,0,contract_change,178.80,False
2025-08-20,11:50:35,2025-08-20,11:50:38,25000.0,CE,178.5,2191.0,2007.50,1124.65,0,contract_change,178.50,False
2025-08-20,11:50:40,2025-08-20,11:50:43,25000.0,PE,121.85,1943.0,1816.15,1490.48,0,contract_change,121.85,False
2025-08-20,11:50:50,2025-08-20,11:50:53,25000.0,CE,178.15,1943.0,1759.85,987.85,0,contract_change,178.15,False
2025-08-20,11:50:55,2025-08-20,11:50:58,25000.0,CE,178.3,1943.0,1759.70,986.93,0,contract_change,178.30,False
2025-08-20,11:51:20,2025-08-20,11:51:23,25000.0,PE,122.0,1943.0,1816.00,1488.52,0,contract_change,122.00,False
2025-08-20,11:51:25,2025-08-20,11:51:28,25000.0,PE,122.15,1943.55,1816.40,1487.02,0,contract_change,122.15,False
2025-08-20,11:51:30,2025-08-20,11:51:33,25000.0,PE,122.6,1943.55,1815.95,1481.20,0,contract_change,122.60,False
2025-08-20,11:52:51,2025-08-20,11:52:52,25000.0,PE,121.1,1944.65,1818.55,1501.69,0,contract_change,121.10,False
2025-08-20,11:52:53,2025-08-20,11:52:59,25000.0,CE,179.2,1944.65,1760.45,982.39,0,contract_change,179.20,False
2025-08-20,11:53:12,2025-08-20,11:53:23,25000.0,CE,178.1,1944.65,1761.55,989.08,0,contract_change,178.10,False
2025-08-20,11:53:27,2025-08-20,11:53:28,25000.0,CE,177.65,2350.0,2167.35,1220.01,0,contract_change,177.65,False
2025-08-20,11:53:37,2025-08-20,11:53:40,25000.0,CE,177.8,1944.65,1761.85,990.92,0,contract_change,177.80,False
2025-08-20,11:53:45,2025-08-20,11:53:51,25000.0,CE,177.75,2350.0,2167.25,1219.27,0,contract_change,177.75,False
2025-08-20,11:53:52,2025-08-20,11:53:55,25000.0,CE,177.75,1805.35,1622.60,912.86,0,contract_change,177.75,False
2025-08-20,11:53:57,2025-08-20,11:54:11,25000.0,CE,176.55,2350.0,2168.45,1228.24,0,contract_change,176.55,False
2025-08-20,11:54:15,2025-08-20,11:54:16,25000.0,CE,177.4,1944.65,1762.25,993.38,0,contract_change,177.40,False
2025-08-20,11:54:17,2025-08-20,11:54:18,25000.0,PE,122.25,1944.65,1817.40,1486.63,0,contract_change,122.25,False
2025-08-20,11:54:26,2025-08-20,11:54:31,25000.0,CE,176.7,2143.3,1961.60,1110.13,0,contract_change,176.70,False
2025-08-20,11:54:33,2025-08-20,11:54:42,25000.0,PE,122.8,1890.0,1762.20,1435.02,0,contract_change,122.80,False
2025-08-20,11:54:46,2025-08-20,11:54:47,25000.0,CE,175.9,2350.0,2169.10,1233.14,0,contract_change,175.90,False
2025-08-20,11:54:54,2025-08-20,11:55:03,25000.0,PE,123.75,2350.0,2221.25,1794.95,0,contract_change,123.75,False
2025-08-20,11:55:05,2025-08-20,11:55:06,25000.0,PE,123.5,2290.0,2161.50,1750.20,0,contract_change,123.50,False
2025-08-20,11:55:08,2025-08-20,11:55:09,25000.0,PE,123.7,2350.0,2221.30,1795.72,0,contract_change,123.70,False
2025-08-20,11:55:20,2025-08-20,11:55:21,25000.0,CE,175.7,2350.0,2169.30,1234.66,0,contract_change,175.70,False
2025-08-20,11:55:35,2025-08-20,11:55:38,25000.0,PE,122.85,2242.9,2115.05,1721.65,0,contract_change,122.85,False
2025-08-20,11:55:39,2025-08-20,11:55:40,25000.0,CE,176.85,2350.0,2168.15,1225.98,0,contract_change,176.85,False
2025-08-20,11:56:13,2025-08-20,11:56:14,25000.0,PE,122.0,2350.0,2223.00,1822.13,0,contract_change,122.00,False
2025-08-20,11:56:19,2025-08-20,11:56:20,25000.0,PE,121.5,2350.0,2223.50,1830.04,0,contract_change,121.50,False
2025-08-20,11:56:28,2025-08-20,11:56:29,25000.0,PE,121.3,2350.0,2223.70,1833.22,0,contract_change,121.30,False
2025-08-20,11:56:30,2025-08-20,11:56:32,25000.0,CE,178.75,1944.65,1760.90,985.12,0,contract_change,178.75,False
2025-08-20,11:56:49,2025-08-20,11:56:52,25000.0,CE,180.6,2350.0,2164.40,1198.45,0,contract_change,180.60,False
2025-08-20,11:57:02,2025-08-20,11:57:03,25000.0,PE,120.25,2143.3,2018.05,1678.21,0,contract_change,120.25,False
2025-08-20,11:57:28,2025-08-20,11:57:29,25050.0,CE,154.35,1940.0,1780.65,1153.64,0,contract_change,154.35,False
2025-08-20,11:57:31,2025-08-20,11:57:32,25050.0,CE,154.55,2350.0,2190.45,1417.31,0,contract_change,154.55,False
2025-08-20,11:57:45,2025-08-20,11:57:46,25050.0,PE,141.15,2350.0,2203.85,1561.35,0,contract_change,141.15,False
2025-08-20,11:57:59,2025-08-20,11:58:03,25050.0,CE,155.35,2342.45,2182.10,1404.63,0,contract_change,155.35,False
2025-08-20,11:58:08,2025-08-20,11:58:09,25050.0,CE,155.1,2342.45,2182.35,1407.06,0,contract_change,155.10,False
2025-08-20,11:58:11,2025-08-20,11:58:18,25050.0,CE,155.3,2350.0,2189.70,1409.98,0,contract_change,155.30,False
2025-08-20,11:58:33,2025-08-20,11:58:34,25050.0,PE,137.5,2342.45,2199.95,1599.96,0,contract_change,137.50,False
2025-08-20,11:58:38,2025-08-20,11:58:39,25050.0,PE,138.1,2350.0,2206.90,1598.04,0,contract_change,138.10,False
2025-08-20,11:59:12,2025-08-20,11:59:13,25050.0,CE,159.85,2350.0,2185.15,1367.00,0,contract_change,159.85,False
2025-08-20,11:59:28,2025-08-20,11:59:29,25050.0,CE,159.9,2342.45,2177.55,1361.82,0,contract_change,159.90,False
2025-08-20,11:59:30,2025-08-20,11:59:31,25050.0,CE,159.65,2350.0,2185.35,1368.84,0,contract_change,159.65,False
2025-08-20,11:59:47,2025-08-20,11:59:59,25050.0,CE,158.65,2290.0,2126.35,1340.28,0,contract_change,158.65,False
2025-08-20,12:00:07,2025-08-20,12:00:09,25050.0,CE,159.9,2350.0,2185.10,1366.54,0,contract_change,159.90,False
2025-08-20,12:00:14,2025-08-20,12:00:15,25050.0,CE,160.4,2350.0,2184.60,1361.97,0,contract_change,160.40,False
2025-08-20,12:01:28,2025-08-20,12:01:29,25050.0,PE,134.9,2350.0,2210.10,1638.32,0,contract_change,134.90,False
2025-08-20,12:02:00,2025-08-20,12:02:01,25050.0,CE,158.05,2350.0,2186.95,1383.71,0,contract_change,158.05,False
2025-08-20,12:02:22,2025-08-20,12:02:23,25050.0,PE,137.65,2242.9,2100.25,1525.79,0,contract_change,137.65,False
2025-08-20,12:02:30,2025-08-20,12:02:33,25050.0,PE,138.0,2342.45,2199.45,1593.80,0,contract_change,138.00,False
2025-08-20,12:02:37,2025-08-20,12:02:38,25050.0,PE,138.3,2350.0,2206.70,1595.59,0,contract_change,138.30,False
2025-08-20,12:04:12,2025-08-20,12:04:13,25050.0,CE,157.95,2350.0,2187.05,1384.65,0,contract_change,157.95,False
2025-08-20,12:05:07,2025-08-20,12:05:09,25050.0,CE,156.45,2350.0,2188.55,1398.88,0,contract_change,156.45,False
2025-08-20,12:05:12,2025-08-20,12:05:13,25050.0,PE,136.9,2290.0,2148.10,1569.10,0,contract_change,136.90,False
2025-08-20,12:05:22,2025-08-20,12:05:23,25050.0,CE,156.35,2342.45,2181.10,1395.01,0,contract_change,156.35,False
2025-08-20,12:05:41,2025-08-20,12:05:44,25050.0,PE,137.15,1925.0,1782.85,1299.93,0,contract_change,137.15,False
2025-08-20,12:05:46,2025-08-20,12:05:48,25050.0,PE,137.4,2350.0,2207.60,1606.70,0,contract_change,137.40,False
2025-08-20,12:06:33,2025-08-20,12:06:34,25050.0,CE,157.5,2342.45,2179.95,1384.10,0,contract_change,157.50,False
2025-08-20,12:07:36,2025-08-20,12:07:37,25050.0,CE,156.65,2242.9,2081.25,1328.60,0,contract_change,156.65,False
2025-08-20,12:07:47,2025-08-20,12:07:48,25050.0,CE,156.75,2342.45,2180.70,1391.20,0,contract_change,156.75,False
2025-08-20,12:08:12,2025-08-20,12:08:13,25050.0,CE,156.8,2191.0,2029.20,1294.13,0,contract_change,156.80,False
2025-08-20,12:08:15,2025-08-20,12:08:17,25050.0,CE,157.1,1925.0,1762.90,1122.15,0,contract_change,157.10,False
2025-08-20,12:08:24,2025-08-20,12:08:27,25050.0,CE,155.65,2290.0,2129.35,1368.04,0,contract_change,155.65,False
2025-08-20,12:08:29,2025-08-20,12:08:30,25050.0,CE,155.45,2191.0,2030.55,1306.24,0,contract_change,155.45,False
2025-08-20,12:08:36,2025-08-20,12:08:37,25050.0,CE,155.6,2342.45,2181.85,1402.22,0,contract_change,155.60,False
2025-08-21,10:00:01,2025-08-21,10:00:04,25100.0,PE,112.15,2275.0,2157.85,1924.07,0,contract_change,112.15,False
2025-08-21,10:00:06,2025-08-21,10:00:16,25100.0,PE,112.2,2342.45,2225.25,1983.29,0,contract_change,112.20,False
2025-08-21,10:00:33,2025-08-21,10:00:34,25100.0,PE,112.3,2342.45,2225.15,1981.43,0,contract_change,112.30,False
2025-08-21,10:00:39,2025-08-21,10:00:44,25100.0,CE,151.3,2342.45,2186.15,1444.91,0,contract_change,151.30,False
2025-08-21,10:01:53,2025-08-21,10:01:54,25100.0,CE,153.35,2275.0,2116.65,1380.27,0,contract_change,153.35,False
2025-08-21,10:02:01,2025-08-21,10:02:04,25100.0,CE,153.3,2342.45,2184.15,1424.76,0,contract_change,153.30,False
2025-08-21,10:02:06,2025-08-21,10:02:07,25100.0,PE,111.55,2191.0,2074.45,1859.66,0,contract_change,111.55,False
2025-08-21,10:02:09,2025-08-21,10:02:10,25100.0,CE,153.35,2275.0,2116.65,1380.27,0,contract_change,153.35,False
2025-08-21,10:02:31,2025-08-21,10:02:33,25100.0,PE,111.9,2190.0,2073.10,1852.64,0,contract_change,111.90,False
2025-08-21,10:02:52,2025-08-21,10:02:53,25100.0,CE,153.55,2342.45,2183.90,1422.27,0,contract_change,153.55,False
2025-08-21,10:03:18,2025-08-21,10:03:19,25100.0,CE,156.4,2342.45,2181.05,1394.53,0,contract_change,156.40,False
2025-08-21,10:03:28,2025-08-21,10:03:29,25100.0,PE,108.75,2342.45,2228.70,2049.38,0,contract_change,108.75,False
2025-08-21,10:03:33,2025-08-21,10:03:34,25100.0,PE,107.8,2342.45,2229.65,2068.32,0,contract_change,107.80,False
2025-08-21,10:03:38,2025-08-21,10:03:39,25100.0,PE,107.5,2342.45,2229.95,2074.37,0,contract_change,107.50,False
2025-08-21,10:03:43,2025-08-21,10:03:44,25100.0,PE,107.4,2342.45,2230.05,2076.40,0,contract_change,107.40,False
2025-08-21,10:03:48,2025-08-21,10:03:49,25100.0,CE,159.2,2342.45,2178.25,1368.25,0,contract_change,159.20,False
2025-08-21,10:03:51,2025-08-21,10:03:52,25100.0,CE,158.65,2342.45,2178.80,1373.34,0,contract_change,158.65,False
2025-08-21,10:03:56,2025-08-21,10:03:57,25100.0,PE,106.5,2342.45,2230.95,2094.79,0,contract_change,106.50,False
2025-08-21,10:04:04,2025-08-21,10:04:05,25100.0,PE,103.85,2342.45,2233.60,2150.79,0,contract_change,103.85,False
2025-08-21,10:04:09,2025-08-21,10:04:10,25150.0,PE,125.3,2342.45,2212.15,1765.48,0,contract_change,125.30,False
2025-08-21,10:04:27,2025-08-21,10:04:28,25150.0,CE,137.25,2342.45,2200.20,1603.06,0,contract_change,137.25,False
2025-08-21,10:04:30,2025-08-21,10:04:31,25150.0,CE,137.65,2342.45,2199.80,1598.11,0,contract_change,137.65,False
2025-08-21,10:04:45,2025-08-21,10:04:46,25150.0,CE,138.3,2342.45,2199.15,1590.13,0,contract_change,138.30,False
2025-08-21,10:04:50,2025-08-21,10:04:51,25150.0,CE,138.55,2342.45,2198.90,1587.08,0,contract_change,138.55,False
2025-08-21,10:04:53,2025-08-21,10:04:54,25150.0,CE,138.4,2275.0,2131.60,1540.17,0,contract_change,138.40,False
2025-08-21,10:04:58,2025-08-21,10:04:59,25150.0,CE,138.65,2342.45,2198.80,1585.86,0,contract_change,138.65,False
2025-08-21,10:05:08,2025-08-21,10:05:09,25150.0,CE,141.4,2275.0,2128.60,1505.37,0,contract_change,141.40,False
2025-08-21,10:05:26,2025-08-21,10:05:27,25150.0,CE,139.3,2342.45,2198.15,1578.00,0,contract_change,139.30,False
2025-08-21,10:05:31,2025-08-21,10:05:32,25150.0,CE,139.9,2342.45,2197.55,1570.80,0,contract_change,139.90,False
2025-08-21,10:05:39,2025-08-21,10:05:40,25150.0,PE,123.5,2342.45,2213.95,1792.67,0,contract_change,123.50,False
2025-08-21,10:05:57,2025-08-21,10:05:58,25150.0,CE,139.5,2342.45,2197.95,1575.59,0,contract_change,139.50,False
2025-08-21,10:06:12,2025-08-21,10:06:13,25150.0,PE,122.5,2275.0,2147.50,1753.06,0,contract_change,122.50,False
2025-08-21,10:06:15,2025-08-21,10:06:16,25150.0,CE,140.5,2342.45,2196.95,1563.67,0,contract_change,140.50,False
2025-08-21,10:06:18,2025-08-21,10:06:21,25150.0,PE,122.7,2342.45,2214.75,1805.01,0,contract_change,122.70,False
2025-08-21,10:06:23,2025-08-21,10:06:24,25150.0,CE,140.5,2342.45,2196.95,1563.67,0,contract_change,140.50,False
2025-08-21,10:06:44,2025-08-21,10:06:47,25150.0,CE,136.6,2342.45,2200.85,1611.16,0,contract_change,136.60,False
2025-08-21,10:07:13,2025-08-21,10:07:42,25150.0,PE,125.0,2342.45,2212.45,1769.96,0,contract_change,125.00,False
2025-08-21,10:07:55,2025-08-21,10:08:04,25100.0,CE,162.1,2190.0,2022.90,1247.93,0,contract_change,162.10,False
2025-08-21,10:08:07,2025-08-21,10:08:26,25100.0,PE,103.5,2342.45,2233.95,2158.41,0,contract_change,103.50,False
2025-08-21,10:08:38,2025-08-21,10:08:41,25100.0,CE,160.8,2275.0,2109.20,1311.69,0,contract_change,160.80,False
2025-08-21,10:08:44,2025-08-21,10:08:46,25100.0,CE,160.2,2275.0,2109.80,1316.98,0,contract_change,160.20,False
2025-08-21,10:08:48,2025-08-21,10:08:49,25100.0,PE,104.45,2275.0,2165.55,2073.29,0,contract_change,104.45,False
2025-08-21,10:08:51,2025-08-21,10:08:54,25100.0,CE,160.15,2275.0,2109.85,1317.42,0,contract_change,160.15,False
2025-08-21,10:09:01,2025-08-21,10:09:02,25100.0,CE,158.2,2275.0,2111.80,1334.89,0,contract_change,158.20,False
2025-08-21,10:09:17,2025-08-21,10:09:20,25100.0,CE,159.85,2275.0,2110.15,1320.08,0,contract_change,159.85,False
