entry_date,entry_time,exit_date,exit_time,strike,opt_type,entry_price,exit_price,pnl,pnl_pct,hold_duration_minutes,exit_reason,ema5_at_entry,ema21_at_entry
2025-09-23,12:04:24,2025-09-23,12:04:33,25100.0,CE,185.0,184.5,-0.50,-0.27,0,trend_broken,185.07,184.75
2025-09-23,12:05:22,2025-09-23,12:10:23,25100.0,CE,185.4,190.1,4.70,2.54,5,time_stop,184.88,183.80
2025-09-23,12:11:00,2025-09-23,12:12:00,25150.0,CE,157.9,156.45,-1.45,-0.92,1,trend_broken,157.58,156.48
2025-09-23,12:13:39,2025-09-23,12:17:51,25150.0,CE,160.7,159.4,-1.30,-0.81,4,trend_broken,160.27,159.59
2025-09-23,12:18:09,2025-09-23,12:18:11,25150.0,CE,158.95,158.45,-0.50,-0.31,0,trend_broken,158.89,158.48
2025-09-23,12:18:27,2025-09-23,12:23:28,25150.0,CE,158.9,163.15,4.25,2.67,5,time_stop,159.06,158.79
2025-09-23,12:23:49,2025-09-23,12:24:12,25150.0,CE,165.0,163.95,-1.05,-0.64,0,trend_broken,164.50,164.01
2025-09-23,12:25:21,2025-09-23,12:25:24,25150.0,CE,163.1,163.2,0.10,0.06,0,trend_broken,163.54,163.26
2025-09-23,12:25:35,2025-09-23,12:25:36,25150.0,CE,163.8,163.4,-0.40,-0.24,0,trend_broken,163.82,163.52
2025-09-23,12:26:12,2025-09-23,12:26:20,25150.0,CE,165.65,164.65,-1.00,-0.60,0,trend_broken,165.60,165.47
2025-09-23,12:26:49,2025-09-23,12:26:51,25150.0,CE,164.45,163.5,-0.95,-0.58,0,trend_broken,164.28,163.76
2025-09-23,12:28:14,2025-09-23,12:28:33,25150.0,CE,171.4,168.7,-2.70,-1.58,0,trend_broken,171.11,169.43
2025-09-23,12:28:55,2025-09-23,12:29:24,25150.0,CE,171.75,170.65,-1.10,-0.64,0,trend_broken,171.49,170.72
2025-09-23,12:30:04,2025-09-23,12:30:13,25150.0,CE,171.95,171.0,-0.95,-0.55,0,trend_broken,171.63,171.20
2025-09-23,12:30:43,2025-09-23,12:31:05,25150.0,CE,173.0,172.2,-0.80,-0.46,0,trend_broken,172.70,172.24
2025-09-23,12:31:26,2025-09-23,12:31:32,25150.0,CE,172.4,172.1,-0.30,-0.17,0,trend_broken,172.48,172.10
2025-09-23,12:31:41,2025-09-23,12:31:42,25150.0,CE,173.0,172.3,-0.70,-0.40,0,trend_broken,172.91,172.48
2025-09-23,12:31:46,2025-09-23,12:36:47,25150.0,CE,173.05,207.0,33.95,19.62,5,time_stop,172.73,172.55
2025-09-23,12:36:55,2025-09-23,12:37:41,25200.0,CE,173.4,172.25,-1.15,-0.66,0,trend_broken,173.65,173.19
2025-09-23,12:38:11,2025-09-23,12:38:31,25200.0,CE,171.25,169.3,-1.95,-1.14,0,trend_broken,170.75,169.39
2025-09-23,12:38:55,2025-09-23,12:41:49,25200.0,CE,169.0,168.55,-0.45,-0.27,2,trend_broken,169.03,168.59
2025-09-23,12:42:50,2025-09-23,12:43:00,25200.0,CE,166.1,164.75,-1.35,-0.81,0,trend_broken,165.80,164.97
2025-09-23,12:43:07,2025-09-23,12:43:20,25200.0,CE,167.3,165.9,-1.40,-0.84,0,trend_broken,167.17,166.06
2025-09-23,12:43:36,2025-09-23,12:43:42,25200.0,CE,167.7,165.85,-1.85,-1.10,0,trend_broken,167.18,166.73
2025-09-23,12:45:44,2025-09-23,12:45:48,25200.0,CE,151.4,151.05,-0.35,-0.23,0,trend_broken,151.56,151.44
2025-09-23,12:47:20,2025-09-23,12:47:45,25200.0,CE,159.1,157.9,-1.20,-0.75,0,trend_broken,158.91,157.93
2025-09-23,12:49:09,2025-09-23,12:49:11,25200.0,CE,158.4,157.7,-0.70,-0.44,0,trend_broken,158.58,158.33
2025-09-23,12:49:18,2025-09-23,12:49:26,25200.0,CE,159.45,158.75,-0.70,-0.44,0,trend_broken,159.22,158.76
2025-09-23,12:50:34,2025-09-23,12:50:50,25200.0,CE,159.65,159.15,-0.50,-0.31,0,trend_broken,159.52,159.23
2025-09-23,12:51:24,2025-09-23,12:51:39,25200.0,CE,158.6,157.7,-0.90,-0.57,0,trend_broken,158.55,158.43
2025-09-23,12:53:01,2025-09-23,12:53:05,25200.0,CE,154.75,154.5,-0.25,-0.16,0,trend_broken,154.96,154.52
2025-09-23,12:53:25,2025-09-23,12:53:34,25200.0,CE,157.4,156.85,-0.55,-0.35,0,trend_broken,157.48,156.89
2025-09-23,12:53:49,2025-09-23,12:53:52,25200.0,CE,158.65,157.4,-1.25,-0.79,0,trend_broken,158.69,158.23
2025-09-23,12:54:09,2025-09-23,12:54:11,25200.0,CE,158.9,158.1,-0.80,-0.50,0,trend_broken,158.80,158.18
2025-09-23,12:54:31,2025-09-23,12:56:00,25200.0,CE,158.2,157.6,-0.60,-0.38,1,trend_broken,158.10,157.84
2025-09-23,12:56:12,2025-09-23,12:56:38,25200.0,CE,158.8,158.0,-0.80,-0.50,0,trend_broken,158.40,158.14
2025-09-23,12:57:05,2025-09-23,12:57:47,25200.0,CE,160.1,158.2,-1.90,-1.19,0,trend_broken,159.37,158.34
2025-09-23,12:58:53,2025-09-23,12:58:57,25200.0,CE,156.3,155.5,-0.80,-0.51,0,trend_broken,155.96,155.65
2025-09-23,12:59:54,2025-09-23,13:04:55,25200.0,CE,155.6,167.5,11.90,7.65,5,time_stop,155.42,154.81
2025-09-23,13:05:05,2025-09-23,13:05:08,25200.0,CE,168.75,167.3,-1.45,-0.86,0,trend_broken,167.86,167.44
2025-09-23,13:05:11,2025-09-23,13:05:41,25200.0,CE,168.05,167.6,-0.45,-0.27,0,trend_broken,167.93,167.65
2025-09-23,13:05:51,2025-09-23,13:08:02,25200.0,CE,168.95,168.1,-0.85,-0.50,2,trend_broken,168.96,168.46
2025-09-23,13:09:39,2025-09-23,13:14:40,25200.0,CE,162.1,164.15,2.05,1.26,5,time_stop,162.23,161.70
2025-09-23,13:15:28,2025-09-23,13:15:29,25200.0,CE,165.8,165.3,-0.50,-0.30,0,trend_broken,165.56,165.37
2025-09-23,13:15:37,2025-09-23,13:16:16,25200.0,CE,166.85,165.85,-1.00,-0.60,0,trend_broken,166.75,166.06
2025-09-23,13:16:26,2025-09-23,13:16:31,25200.0,CE,167.0,166.45,-0.55,-0.33,0,trend_broken,166.87,166.73
2025-09-23,13:16:58,2025-09-23,13:16:59,25200.0,CE,165.55,164.85,-0.70,-0.42,0,trend_broken,165.37,165.32
2025-09-23,13:17:25,2025-09-23,13:17:55,25200.0,CE,166.05,165.4,-0.65,-0.39,0,trend_broken,165.91,165.53
2025-09-23,13:18:51,2025-09-23,13:18:53,25200.0,CE,166.65,165.95,-0.70,-0.42,0,trend_broken,166.80,166.54
2025-09-23,13:19:07,2025-09-23,13:19:14,25200.0,CE,167.35,166.7,-0.65,-0.39,0,trend_broken,167.02,166.74
2025-09-23,13:19:22,2025-09-23,13:19:25,25200.0,CE,167.4,166.0,-1.40,-0.84,0,trend_broken,167.22,167.10
2025-09-23,13:20:50,2025-09-23,13:20:54,25200.0,CE,166.1,165.9,-0.20,-0.12,0,trend_broken,166.48,166.00
2025-09-23,13:21:11,2025-09-23,13:21:13,25200.0,CE,167.75,167.25,-0.50,-0.30,0,trend_broken,167.91,167.61
2025-09-23,13:22:17,2025-09-23,13:23:09,25200.0,CE,165.55,164.75,-0.80,-0.48,0,trend_broken,165.71,165.38
2025-09-23,13:24:19,2025-09-23,13:24:20,25200.0,CE,165.6,165.65,0.05,0.03,0,trend_broken,165.89,165.69
2025-09-23,13:24:34,2025-09-23,13:24:56,25200.0,CE,167.2,166.0,-1.20,-0.72,0,trend_broken,166.83,166.33
2025-09-23,13:25:08,2025-09-23,13:25:10,25200.0,CE,167.1,166.55,-0.55,-0.33,0,trend_broken,166.87,166.64
2025-09-23,13:25:13,2025-09-23,13:25:15,25200.0,CE,167.0,166.45,-0.55,-0.33,0,trend_broken,166.87,166.72
2025-09-23,13:25:41,2025-09-23,13:26:04,25200.0,CE,165.65,164.95,-0.70,-0.42,0,trend_broken,165.29,165.19
2025-09-23,13:26:56,2025-09-23,13:27:58,25200.0,CE,166.2,164.15,-2.05,-1.23,1,trend_broken,165.73,164.20
2025-09-23,13:28:25,2025-09-23,13:28:38,25200.0,CE,168.05,166.65,-1.40,-0.83,0,trend_broken,167.83,166.77
2025-09-23,13:28:45,2025-09-23,13:33:46,25200.0,CE,167.9,190.4,22.50,13.40,5,time_stop,167.56,167.47
2025-09-23,13:34:11,2025-09-23,13:35:43,25250.0,CE,160.6,160.0,-0.60,-0.37,1,trend_broken,161.00,160.39
2025-09-23,13:37:06,2025-09-23,13:37:07,25200.0,CE,180.05,178.3,-1.75,-0.97,0,trend_broken,181.39,178.34
2025-09-23,13:37:28,2025-09-23,13:38:21,25200.0,CE,181.05,180.0,-1.05,-0.58,0,trend_broken,181.24,180.01
2025-09-23,13:38:54,2025-09-23,13:39:25,25200.0,CE,181.9,181.0,-0.90,-0.49,0,trend_broken,181.80,181.38
2025-09-23,13:40:08,2025-09-23,13:41:48,25200.0,CE,184.25,183.7,-0.55,-0.30,1,trend_broken,184.53,183.97
2025-09-23,13:42:34,2025-09-23,13:42:46,25200.0,CE,184.5,183.45,-1.05,-0.57,0,trend_broken,184.15,184.04
2025-09-23,13:43:35,2025-09-23,13:43:51,25200.0,CE,182.5,181.55,-0.95,-0.52,0,trend_broken,182.42,182.03
2025-09-23,13:44:07,2025-09-23,13:49:08,25200.0,CE,184.55,189.35,4.80,2.60,5,time_stop,184.22,182.76
2025-09-23,13:52:15,2025-09-23,13:53:49,25250.0,CE,159.25,158.8,-0.45,-0.28,1,trend_broken,159.16,158.81
2025-09-23,13:53:56,2025-09-23,13:53:57,25250.0,CE,158.35,157.75,-0.60,-0.38,0,trend_broken,158.51,158.03
2025-09-23,13:55:20,2025-09-23,13:55:28,25200.0,CE,186.5,185.15,-1.35,-0.72,0,trend_broken,186.66,185.23
2025-09-23,13:58:36,2025-09-23,13:58:43,25200.0,CE,177.15,174.8,-2.35,-1.33,0,trend_broken,176.56,174.81
2025-09-23,14:00:03,2025-09-23,14:00:07,25200.0,CE,173.95,172.6,-1.35,-0.78,0,trend_broken,174.21,172.95
2025-09-23,14:00:29,2025-09-23,14:05:30,25200.0,CE,174.3,186.65,12.35,7.09,5,time_stop,174.31,172.01
2025-09-23,14:05:34,2025-09-23,14:10:35,25250.0,CE,155.85,164.0,8.15,5.23,5,time_stop,155.58,155.31
2025-09-23,14:12:01,2025-09-23,14:12:02,25250.0,CE,161.6,160.95,-0.65,-0.40,0,trend_broken,161.60,161.05
2025-09-23,14:14:12,2025-09-23,14:15:02,25200.0,CE,175.6,168.0,-7.60,-4.33,0,trend_broken,175.48,168.29
2025-09-23,14:16:00,2025-09-23,14:16:46,25200.0,CE,174.15,171.65,-2.50,-1.44,0,trend_broken,174.18,171.89
2025-09-23,14:18:04,2025-09-23,14:21:36,25200.0,CE,171.85,170.75,-1.10,-0.64,3,trend_broken,171.96,171.40
2025-09-23,14:22:19,2025-09-23,14:27:20,25200.0,CE,171.6,179.45,7.85,4.57,5,time_stop,171.95,170.77
2025-09-23,14:28:25,2025-09-23,14:29:22,25200.0,CE,173.95,173.25,-0.70,-0.40,0,trend_broken,173.97,173.57
2025-09-23,14:29:52,2025-09-23,14:30:15,25200.0,CE,175.95,174.25,-1.70,-0.97,0,trend_broken,176.05,175.20
2025-09-23,14:31:23,2025-09-23,14:31:24,25200.0,CE,174.2,173.35,-0.85,-0.49,0,trend_broken,174.55,173.42
2025-09-23,14:32:01,2025-09-23,14:32:04,25200.0,CE,173.8,172.65,-1.15,-0.66,0,trend_broken,173.45,173.33
2025-09-23,14:33:45,2025-09-23,14:35:34,25200.0,CE,171.2,171.0,-0.20,-0.12,1,trend_broken,171.39,171.17
2025-09-23,14:36:13,2025-09-23,14:36:16,25200.0,CE,171.85,170.95,-0.90,-0.52,0,trend_broken,171.54,171.21
2025-09-23,14:36:57,2025-09-23,14:39:33,25200.0,CE,174.0,173.2,-0.80,-0.46,2,trend_broken,173.83,173.35
2025-09-23,14:42:06,2025-09-23,14:42:26,25200.0,CE,176.95,176.3,-0.65,-0.37,0,trend_broken,176.94,176.52
2025-09-23,14:43:19,2025-09-23,14:43:22,25200.0,CE,177.7,177.7,0.00,0.00,0,trend_broken,178.17,177.72
2025-09-23,14:43:23,2025-09-23,14:43:26,25200.0,CE,177.95,177.8,-0.15,-0.08,0,trend_broken,178.14,177.90
2025-09-23,14:43:30,2025-09-23,14:44:00,25200.0,CE,178.45,177.25,-1.20,-0.67,0,trend_broken,178.06,177.97
2025-09-23,14:44:31,2025-09-23,14:44:32,25200.0,CE,179.1,178.3,-0.80,-0.45,0,trend_broken,178.97,178.81
2025-09-23,14:44:41,2025-09-23,14:44:46,25200.0,CE,179.0,178.15,-0.85,-0.47,0,trend_broken,178.88,178.78
2025-09-23,14:44:56,2025-09-23,14:45:24,25200.0,CE,179.6,178.6,-1.00,-0.56,0,trend_broken,179.23,179.00
2025-09-23,14:47:53,2025-09-23,14:47:54,25200.0,CE,174.1,173.2,-0.90,-0.52,0,trend_broken,173.80,173.60
2025-09-23,14:49:21,2025-09-23,14:49:23,25200.0,CE,169.25,168.5,-0.75,-0.44,0,trend_broken,168.85,168.71
2025-09-23,14:49:40,2025-09-23,14:50:25,25200.0,CE,172.75,170.75,-2.00,-1.16,0,trend_broken,171.96,170.94
2025-09-23,14:51:00,2025-09-23,14:51:01,25200.0,CE,172.7,171.55,-1.15,-0.67,0,trend_broken,172.49,172.01
2025-09-23,14:52:27,2025-09-23,14:52:43,25200.0,CE,170.35,168.75,-1.60,-0.94,0,trend_broken,169.97,168.96
2025-09-23,14:54:22,2025-09-23,14:54:24,25200.0,CE,165.3,164.3,-1.00,-0.60,0,trend_broken,165.47,165.01
2025-09-23,14:55:01,2025-09-23,14:56:28,25200.0,CE,164.8,163.8,-1.00,-0.61,1,trend_broken,164.44,163.87
2025-09-23,14:57:01,2025-09-23,14:57:02,25200.0,CE,163.25,162.0,-1.25,-0.77,0,trend_broken,163.45,163.12
2025-09-23,14:59:17,2025-09-23,14:59:26,25200.0,CE,165.05,164.05,-1.00,-0.61,0,trend_broken,165.32,164.12
2025-09-24,09:31:26,2025-09-24,09:31:29,25050.0,CE,155.55,153.55,-2.00,-1.29,0,trend_broken,155.58,153.88
2025-09-24,09:31:33,2025-09-24,09:31:35,25050.0,CE,154.4,153.55,-0.85,-0.55,0,trend_broken,154.48,154.14
2025-09-24,09:31:46,2025-09-24,09:34:25,25050.0,CE,156.8,155.5,-1.30,-0.83,2,trend_broken,156.70,155.62
2025-09-24,09:35:36,2025-09-24,09:35:47,25050.0,CE,158.45,157.15,-1.30,-0.82,0,trend_broken,158.36,157.23
2025-09-24,09:35:52,2025-09-24,09:35:53,25050.0,CE,158.5,157.55,-0.95,-0.60,0,trend_broken,158.12,157.94
2025-09-24,09:37:25,2025-09-24,09:40:00,25050.0,CE,157.45,155.15,-2.30,-1.46,2,trend_broken,157.63,155.92
2025-09-24,09:40:04,2025-09-24,09:40:35,25050.0,CE,154.25,152.4,-1.85,-1.20,0,trend_broken,154.62,153.13
2025-09-24,09:40:56,2025-09-24,09:41:09,25050.0,CE,153.85,152.6,-1.25,-0.81,0,trend_broken,154.19,152.69
2025-09-24,09:41:40,2025-09-24,09:41:41,25050.0,CE,153.7,152.4,-1.30,-0.85,0,trend_broken,153.85,153.00
2025-09-24,09:41:57,2025-09-24,09:41:58,25050.0,CE,154.5,153.45,-1.05,-0.68,0,trend_broken,154.26,153.84
2025-09-24,09:43:48,2025-09-24,09:43:50,25050.0,CE,149.7,148.1,-1.60,-1.07,0,trend_broken,150.10,148.73
2025-09-24,09:46:23,2025-09-24,09:51:24,25050.0,CE,148.35,157.25,8.90,6.00,5,time_stop,148.27,146.23
2025-09-24,09:51:32,2025-09-24,09:56:33,25050.0,CE,155.7,160.5,4.80,3.08,5,time_stop,155.72,151.38
2025-09-24,09:56:49,2025-09-24,09:56:50,25100.0,CE,131.5,130.65,-0.85,-0.65,0,trend_broken,131.44,130.89
2025-09-24,09:57:31,2025-09-24,09:58:32,25100.0,CE,130.8,130.4,-0.40,-0.31,1,trend_broken,130.69,130.48
2025-09-24,09:59:21,2025-09-24,10:00:06,25100.0,CE,133.25,132.55,-0.70,-0.53,0,trend_broken,133.30,132.60
2025-09-24,10:00:34,2025-09-24,10:00:35,25100.0,CE,134.25,133.15,-1.10,-0.82,0,trend_broken,134.02,133.44
2025-09-24,10:00:37,2025-09-24,10:00:39,25100.0,CE,134.05,133.45,-0.60,-0.45,0,trend_broken,133.74,133.47
2025-09-24,10:01:04,2025-09-24,10:01:17,25100.0,CE,133.9,132.65,-1.25,-0.93,0,trend_broken,133.53,133.24
2025-09-24,10:01:56,2025-09-24,10:01:59,25100.0,CE,132.65,131.6,-1.05,-0.79,0,trend_broken,132.66,132.02
2025-09-24,10:02:23,2025-09-24,10:02:32,25100.0,CE,130.55,130.35,-0.20,-0.15,0,trend_broken,130.58,130.37
2025-09-24,10:03:43,2025-09-24,10:08:44,25100.0,CE,133.45,138.0,4.55,3.41,5,time_stop,133.79,133.17
2025-09-24,10:08:47,2025-09-24,10:08:48,25100.0,CE,138.35,137.7,-0.65,-0.47,0,trend_broken,138.16,137.74
2025-09-24,10:08:49,2025-09-24,10:10:01,25100.0,CE,138.15,137.65,-0.50,-0.36,1,trend_broken,138.00,137.76
2025-09-24,10:11:18,2025-09-24,10:11:44,25100.0,CE,139.95,139.3,-0.65,-0.46,0,trend_broken,140.23,139.66
2025-09-24,10:12:30,2025-09-24,10:12:31,25100.0,CE,137.75,137.3,-0.45,-0.33,0,trend_broken,137.69,137.37
2025-09-24,10:12:33,2025-09-24,10:12:34,25100.0,CE,137.5,137.1,-0.40,-0.29,0,trend_broken,137.46,137.36
2025-09-24,10:13:16,2025-09-24,10:13:19,25100.0,CE,134.05,133.45,-0.60,-0.45,0,trend_broken,134.40,133.73
2025-09-24,10:13:45,2025-09-24,10:14:00,25100.0,CE,134.2,133.7,-0.50,-0.37,0,trend_broken,134.42,134.05
2025-09-24,10:14:34,2025-09-24,10:14:36,25100.0,CE,135.6,134.75,-0.85,-0.63,0,trend_broken,135.57,134.90
2025-09-24,10:14:47,2025-09-24,10:14:48,25100.0,CE,135.0,134.75,-0.25,-0.19,0,trend_broken,135.04,134.98
2025-09-24,10:15:17,2025-09-24,10:15:22,25100.0,CE,135.15,134.25,-0.90,-0.67,0,trend_broken,135.11,134.59
2025-09-24,10:15:33,2025-09-24,10:15:34,25100.0,CE,135.05,134.9,-0.15,-0.11,0,trend_broken,135.12,134.91
2025-09-24,10:15:35,2025-09-24,10:20:36,25100.0,CE,134.9,140.1,5.20,3.85,5,time_stop,135.03,134.92
2025-09-24,10:20:57,2025-09-24,10:21:00,25100.0,CE,141.7,141.0,-0.70,-0.49,0,trend_broken,141.66,141.29
2025-09-24,10:21:04,2025-09-24,10:21:10,25100.0,CE,141.5,141.35,-0.15,-0.11,0,trend_broken,141.50,141.37
2025-09-24,10:21:32,2025-09-24,10:21:50,25100.0,CE,142.7,141.75,-0.95,-0.67,0,trend_broken,142.70,142.26
2025-09-24,10:22:22,2025-09-24,10:22:23,25100.0,CE,141.6,141.3,-0.30,-0.21,0,trend_broken,141.66,141.36
2025-09-24,10:22:24,2025-09-24,10:22:25,25100.0,CE,141.45,141.0,-0.45,-0.32,0,trend_broken,141.49,141.36
2025-09-24,10:22:49,2025-09-24,10:22:50,25100.0,CE,143.25,142.35,-0.90,-0.63,0,trend_broken,143.09,142.65
2025-09-24,10:23:16,2025-09-24,10:23:18,25100.0,CE,143.0,142.6,-0.40,-0.28,0,trend_broken,142.86,142.73
2025-09-24,10:23:32,2025-09-24,10:23:36,25100.0,CE,143.2,142.9,-0.30,-0.21,0,trend_broken,143.10,143.00
2025-09-24,10:24:29,2025-09-24,10:24:33,25100.0,CE,139.85,139.25,-0.60,-0.43,0,trend_broken,139.64,139.36
2025-09-24,10:25:17,2025-09-24,10:25:37,25100.0,CE,138.4,137.4,-1.00,-0.72,0,trend_broken,138.56,137.81
2025-09-24,10:25:49,2025-09-24,10:27:45,25100.0,CE,139.5,138.7,-0.80,-0.57,1,trend_broken,139.25,138.79
2025-09-24,10:28:40,2025-09-24,10:28:41,25100.0,CE,138.2,137.4,-0.80,-0.58,0,trend_broken,138.11,137.58
2025-09-24,10:30:46,2025-09-24,10:30:47,25100.0,CE,139.15,138.85,-0.30,-0.22,0,trend_broken,139.31,139.10
2025-09-24,10:31:37,2025-09-24,10:32:34,25100.0,CE,139.5,139.05,-0.45,-0.32,0,trend_broken,139.51,139.16
2025-09-24,10:34:36,2025-09-24,10:34:54,25100.0,CE,136.75,135.95,-0.80,-0.59,0,trend_broken,136.78,136.64
2025-09-24,10:35:32,2025-09-24,10:35:51,25100.0,CE,136.5,135.7,-0.80,-0.59,0,trend_broken,136.42,136.13
2025-09-24,10:36:38,2025-09-24,10:36:39,25100.0,CE,135.95,135.5,-0.45,-0.33,0,trend_broken,135.78,135.58
2025-09-24,10:38:25,2025-09-24,10:38:28,25100.0,CE,135.05,133.75,-1.30,-0.96,0,trend_broken,134.83,134.62
2025-09-24,10:38:45,2025-09-24,10:39:07,25100.0,CE,134.6,133.8,-0.80,-0.59,0,trend_broken,134.04,133.82
2025-09-24,10:39:30,2025-09-24,10:39:32,25100.0,CE,134.1,133.8,-0.30,-0.22,0,trend_broken,134.18,134.04
2025-09-24,10:40:00,2025-09-24,10:40:05,25100.0,CE,135.4,134.65,-0.75,-0.55,0,trend_broken,135.15,134.68
2025-09-24,10:40:29,2025-09-24,10:40:32,25100.0,CE,136.2,135.5,-0.70,-0.51,0,trend_broken,136.13,135.82
2025-09-24,10:40:42,2025-09-24,10:40:47,25100.0,CE,134.45,133.15,-1.30,-0.97,0,trend_broken,134.03,133.21
2025-09-24,10:43:05,2025-09-24,10:43:12,25100.0,CE,128.0,127.6,-0.40,-0.31,0,trend_broken,127.86,127.68
2025-09-24,10:44:03,2025-09-24,10:44:04,25100.0,CE,124.9,124.55,-0.35,-0.28,0,trend_broken,124.71,124.70
2025-09-24,10:45:49,2025-09-24,10:50:50,25050.0,CE,152.4,153.9,1.50,0.98,5,time_stop,152.71,150.14
2025-09-24,10:50:52,2025-09-24,10:50:55,25050.0,CE,153.45,152.7,-0.75,-0.49,0,trend_broken,153.47,153.00
2025-09-24,10:51:20,2025-09-24,10:51:51,25050.0,CE,153.15,152.75,-0.40,-0.26,0,trend_broken,153.17,152.81
2025-09-24,10:52:30,2025-09-24,10:52:31,25050.0,CE,153.6,153.1,-0.50,-0.33,0,trend_broken,153.68,153.38
2025-09-24,10:53:04,2025-09-24,10:53:09,25050.0,CE,153.8,153.6,-0.20,-0.13,0,trend_broken,153.96,153.79
2025-09-24,10:53:52,2025-09-24,10:54:48,25050.0,CE,152.6,150.05,-2.55,-1.67,0,trend_broken,153.01,150.60
2025-09-24,10:56:08,2025-09-24,11:01:03,25050.0,CE,150.7,150.0,-0.70,-0.46,4,trend_broken,150.38,150.23
2025-09-24,11:02:14,2025-09-24,11:02:15,25050.0,CE,146.6,146.05,-0.55,-0.38,0,trend_broken,146.71,146.31
2025-09-24,11:02:16,2025-09-24,11:02:17,25050.0,CE,146.45,146.15,-0.30,-0.20,0,trend_broken,146.48,146.30
2025-09-24,11:02:19,2025-09-24,11:02:20,25050.0,CE,146.35,145.75,-0.60,-0.41,0,trend_broken,146.37,146.30
2025-09-24,11:03:48,2025-09-24,11:03:53,25050.0,CE,139.6,138.65,-0.95,-0.68,0,trend_broken,139.51,138.85
2025-09-24,11:04:06,2025-09-24,11:04:08,25050.0,CE,138.8,138.45,-0.35,-0.25,0,trend_broken,139.04,138.46
2025-09-24,11:04:31,2025-09-24,11:04:45,25050.0,CE,138.2,137.15,-1.05,-0.76,0,trend_broken,137.86,137.21
2025-09-24,11:04:46,2025-09-24,11:06:21,25050.0,CE,137.05,136.9,-0.15,-0.11,1,trend_broken,137.70,137.12
2025-09-24,11:08:26,2025-09-24,11:08:30,25050.0,CE,130.8,130.35,-0.45,-0.34,0,trend_broken,130.84,130.53
2025-09-24,11:09:13,2025-09-24,11:14:14,25050.0,CE,131.25,140.0,8.75,6.67,5,time_stop,131.23,129.90
2025-09-24,11:14:17,2025-09-24,11:14:54,25050.0,CE,140.1,139.55,-0.55,-0.39,0,trend_broken,139.99,139.73
2025-09-24,11:15:35,2025-09-24,11:15:36,25050.0,CE,141.9,141.15,-0.75,-0.53,0,trend_broken,141.78,141.46
2025-09-24,11:15:57,2025-09-24,11:15:59,25050.0,CE,142.9,141.55,-1.35,-0.94,0,trend_broken,142.61,142.00
2025-09-24,11:17:03,2025-09-24,11:21:10,25050.0,CE,141.2,139.1,-2.10,-1.49,4,trend_broken,141.01,139.80
2025-09-24,11:21:31,2025-09-24,11:21:35,25050.0,CE,141.35,140.6,-0.75,-0.53,0,trend_broken,140.96,140.64
2025-09-24,11:22:00,2025-09-24,11:22:33,25050.0,CE,141.4,140.8,-0.60,-0.42,0,trend_broken,141.25,140.94
2025-09-24,11:24:08,2025-09-24,11:24:09,25050.0,CE,141.2,141.1,-0.10,-0.07,0,trend_broken,141.37,141.17
2025-09-24,11:24:37,2025-09-24,11:24:39,25050.0,CE,142.0,141.45,-0.55,-0.39,0,trend_broken,141.88,141.68
2025-09-24,11:24:40,2025-09-24,11:24:46,25050.0,CE,141.6,141.6,0.00,0.00,0,trend_broken,141.73,141.68
2025-09-24,11:24:59,2025-09-24,11:25:03,25050.0,CE,142.25,141.8,-0.45,-0.32,0,trend_broken,142.01,141.91
2025-09-24,11:26:36,2025-09-24,11:26:37,25050.0,CE,143.0,142.75,-0.25,-0.17,0,trend_broken,143.02,142.89
2025-09-24,11:27:06,2025-09-24,11:27:09,25050.0,CE,143.45,142.7,-0.75,-0.52,0,trend_broken,143.32,143.21
2025-09-24,11:27:32,2025-09-24,11:32:33,25050.0,CE,144.1,148.15,4.05,2.81,5,time_stop,144.01,143.64
2025-09-24,11:33:05,2025-09-24,11:33:13,25050.0,CE,148.15,146.7,-1.45,-0.98,0,trend_broken,148.18,147.53
2025-09-24,11:33:23,2025-09-24,11:33:25,25050.0,CE,148.0,147.65,-0.35,-0.24,0,trend_broken,147.88,147.66
2025-09-24,11:34:31,2025-09-24,11:34:34,25050.0,CE,148.55,147.9,-0.65,-0.44,0,trend_broken,148.42,148.13
2025-09-24,11:35:25,2025-09-24,11:35:58,25050.0,CE,148.2,147.3,-0.90,-0.61,0,trend_broken,147.87,147.41
2025-09-24,11:36:14,2025-09-24,11:36:15,25050.0,CE,147.9,147.85,-0.05,-0.03,0,trend_broken,147.92,147.87
2025-09-24,11:36:36,2025-09-24,11:36:50,25050.0,CE,149.2,148.0,-1.20,-0.80,0,trend_broken,149.08,148.61
2025-09-24,11:37:58,2025-09-24,11:38:02,25050.0,CE,147.95,147.4,-0.55,-0.37,0,trend_broken,147.98,147.65
2025-09-24,11:39:18,2025-09-24,11:43:33,25050.0,CE,146.85,146.2,-0.65,-0.44,4,trend_broken,146.81,146.46
2025-09-24,11:44:25,2025-09-24,11:44:45,25050.0,CE,148.45,147.7,-0.75,-0.51,0,trend_broken,148.59,147.89
2025-09-24,11:45:17,2025-09-24,11:50:18,25050.0,CE,150.75,154.0,3.25,2.16,5,time_stop,150.59,149.47
2025-09-24,11:50:32,2025-09-24,11:50:46,25100.0,CE,123.3,123.1,-0.20,-0.16,0,trend_broken,123.31,123.25
2025-09-24,11:51:22,2025-09-24,11:51:28,25100.0,CE,123.9,123.6,-0.30,-0.24,0,trend_broken,123.98,123.65
