entry_date,entry_time,exit_date,exit_time,strike,opt_type,entry_price,exit_price,pnl,pnl_pct,hold_duration_minutes,exit_reason,max_price
2025-09-18,14:21:45,2025-09-18,14:23:45,25350.0,CE,213.95,214.95,1.00,0.47,2,trail_stop,214.95
2025-09-18,14:23:46,2025-09-18,14:25:47,25350.0,CE,214.65,208.35,-6.30,-2.94,2,trail_stop,214.95
2025-09-18,14:25:48,2025-09-18,14:27:48,25350.0,PE,114.15,110.45,-3.70,-3.24,2,trail_stop,115.60
2025-09-18,14:27:50,2025-09-18,14:29:50,25350.0,CE,213.7,211.95,-1.75,-0.82,2,trail_stop,214.75
2025-09-18,14:29:51,2025-09-18,15:20:00,25350.0,PE,111.55,84.85,-26.70,-23.94,50,eod,111.55
2025-09-19,12:00:10,2025-09-19,12:02:12,25350.0,CE,159.55,156.8,-2.75,-1.72,2,trail_stop,159.55
2025-09-19,12:02:13,2025-09-19,12:04:13,25300.0,CE,185.2,182.65,-2.55,-1.38,2,trail_stop,185.20
2025-09-19,12:04:14,2025-09-19,12:06:16,25300.0,PE,126.25,126.6,0.35,0.28,2,trail_stop,128.10
2025-09-19,12:06:18,2025-09-19,12:08:18,25300.0,CE,183.2,185.45,2.25,1.23,2,trail_stop,186.00
2025-09-19,12:08:19,2025-09-19,12:10:26,25300.0,PE,123.65,123.7,0.05,0.04,2,trail_stop,124.45
2025-09-19,12:10:27,2025-09-19,12:12:29,25300.0,PE,123.7,117.6,-6.10,-4.93,2,trail_stop,123.75
2025-09-19,12:12:32,2025-09-19,12:14:32,25300.0,CE,190.35,189.85,-0.50,-0.26,2,trail_stop,193.25
2025-09-19,12:14:33,2025-09-19,12:16:35,25300.0,CE,190.0,191.0,1.00,0.53,2,trail_stop,191.15
2025-09-19,12:16:39,2025-09-19,12:18:40,25300.0,CE,190.5,188.05,-2.45,-1.29,2,trail_stop,190.50
2025-09-19,12:18:43,2025-09-19,12:20:45,25300.0,PE,120.05,121.35,1.30,1.08,2,trail_stop,123.20
2025-09-19,12:20:46,2025-09-19,12:22:49,25300.0,PE,121.65,117.9,-3.75,-3.08,2,trail_stop,121.65
2025-09-19,12:22:50,2025-09-19,12:25:00,25300.0,CE,189.9,188.25,-1.65,-0.87,2,trail_stop,191.35
2025-09-19,12:25:03,2025-09-19,12:27:05,25300.0,CE,188.15,188.65,0.50,0.27,2,trail_stop,190.35
2025-09-19,12:27:11,2025-09-19,12:29:21,25350.0,CE,160.2,157.85,-2.35,-1.47,2,trail_stop,160.60
2025-09-19,12:29:23,2025-09-19,12:31:24,25300.0,PE,119.6,120.55,0.95,0.79,2,trail_stop,120.75
2025-09-19,12:31:25,2025-09-19,12:33:30,25300.0,CE,186.45,183.85,-2.60,-1.39,2,trail_stop,186.45
2025-09-19,12:33:32,2025-09-19,12:35:35,25300.0,PE,121.6,120.75,-0.85,-0.70,2,trail_stop,122.35
2025-09-19,12:35:38,2025-09-19,12:37:38,25300.0,CE,185.45,184.3,-1.15,-0.62,2,trail_stop,186.00
2025-09-19,12:37:42,2025-09-19,12:39:45,25300.0,CE,184.45,185.55,1.10,0.60,2,trail_stop,186.00
2025-09-19,12:39:47,2025-09-19,12:41:52,25300.0,CE,185.7,185.7,0.00,0.00,2,trail_stop,187.45
2025-09-19,12:41:53,2025-09-19,12:43:54,25300.0,PE,120.9,119.15,-1.75,-1.45,2,trail_stop,121.00
2025-09-19,12:43:58,2025-09-19,12:46:00,25350.0,CE,158.65,161.1,2.45,1.54,2,trail_stop,161.10
2025-09-19,12:46:01,2025-09-19,12:48:07,25300.0,PE,116.9,120.2,3.30,2.82,2,trail_stop,120.20
2025-09-19,12:48:09,2025-09-19,12:50:21,25300.0,CE,186.1,187.3,1.20,0.64,2,trail_stop,188.60
2025-09-19,12:50:26,2025-09-19,12:52:31,25300.0,CE,187.75,193.3,5.55,2.96,2,trail_stop,193.60
2025-09-19,12:52:40,2025-09-19,12:54:41,25300.0,CE,192.2,188.0,-4.20,-2.19,2,trail_stop,192.35
2025-09-19,12:54:42,2025-09-19,12:56:43,25300.0,PE,118.9,112.9,-6.00,-5.05,2,trail_stop,118.90
2025-09-19,12:56:49,2025-09-19,12:58:51,25300.0,PE,113.3,112.1,-1.20,-1.06,2,trail_stop,113.40
2025-09-19,12:58:59,2025-09-19,13:00:59,25300.0,CE,194.0,195.75,1.75,0.90,2,trail_stop,196.00
2025-09-19,13:01:00,2025-09-19,13:03:00,25300.0,PE,110.9,108.2,-2.70,-2.43,2,trail_stop,110.90
2025-09-19,13:03:03,2025-09-19,13:05:06,25300.0,PE,108.0,106.5,-1.50,-1.39,2,trail_stop,108.80
2025-09-19,13:05:07,2025-09-19,13:07:08,25300.0,CE,199.8,200.0,0.20,0.10,2,trail_stop,201.00
2025-09-19,13:07:09,2025-09-19,13:09:09,25350.0,CE,170.1,165.05,-5.05,-2.97,2,trail_stop,170.20
2025-09-19,13:09:12,2025-09-19,13:11:14,25300.0,CE,195.8,195.9,0.10,0.05,2,trail_stop,196.20
2025-09-19,13:11:15,2025-09-19,13:13:15,25300.0,CE,195.7,202.15,6.45,3.30,2,trail_stop,202.75
2025-09-19,13:13:21,2025-09-19,13:15:30,25350.0,PE,123.75,121.7,-2.05,-1.66,2,trail_stop,124.00
2025-09-19,13:15:31,2025-09-19,13:17:43,25350.0,PE,121.75,122.35,0.60,0.49,2,trail_stop,123.45
2025-09-19,13:17:47,2025-09-19,13:19:48,25350.0,CE,172.25,173.0,0.75,0.44,2,trail_stop,173.55
2025-09-19,13:20:00,2025-09-19,13:22:01,25350.0,CE,173.15,169.5,-3.65,-2.11,2,trail_stop,173.65
2025-09-19,13:22:13,2025-09-19,13:24:13,25350.0,CE,172.7,171.9,-0.80,-0.46,2,trail_stop,172.70
2025-09-19,13:24:18,2025-09-19,13:26:23,25350.0,PE,123.45,123.15,-0.30,-0.24,2,trail_stop,124.05
2025-09-19,13:26:24,2025-09-19,13:28:24,25350.0,PE,123.55,118.35,-5.20,-4.21,2,trail_stop,123.55
2025-09-19,13:28:25,2025-09-19,13:30:28,25350.0,CE,176.0,175.7,-0.30,-0.17,2,trail_stop,176.70
2025-09-19,13:30:29,2025-09-19,13:32:31,25300.0,PE,100.4,100.35,-0.05,-0.05,2,trail_stop,101.30
2025-09-19,13:32:32,2025-09-19,13:34:32,25350.0,PE,119.25,118.5,-0.75,-0.63,2,trail_stop,120.80
2025-09-19,13:34:35,2025-09-19,13:36:39,25350.0,CE,176.05,175.0,-1.05,-0.60,2,trail_stop,182.05
2025-09-19,13:36:43,2025-09-19,13:38:44,25350.0,PE,118.15,120.0,1.85,1.57,2,trail_stop,121.35
2025-09-19,13:38:46,2025-09-19,13:40:47,25300.0,PE,100.9,98.65,-2.25,-2.23,2,trail_stop,100.95
2025-09-19,13:40:50,2025-09-19,13:42:52,25350.0,CE,176.4,178.3,1.90,1.08,2,trail_stop,179.25
2025-09-19,13:42:53,2025-09-19,13:44:53,25350.0,CE,178.55,178.55,0.00,0.00,2,trail_stop,181.00
2025-09-19,13:44:56,2025-09-19,13:46:56,25350.0,CE,178.1,172.45,-5.65,-3.17,2,trail_stop,178.35
2025-09-19,13:47:02,2025-09-19,13:49:03,25300.0,PE,100.0,99.3,-0.70,-0.70,2,trail_stop,100.55
2025-09-19,13:49:15,2025-09-19,13:51:16,25350.0,CE,173.95,178.4,4.45,2.56,2,trail_stop,178.40
2025-09-19,13:51:23,2025-09-19,13:53:25,25350.0,PE,114.75,112.95,-1.80,-1.57,2,trail_stop,115.50
2025-09-19,13:53:33,2025-09-19,13:55:34,25350.0,PE,113.25,115.55,2.30,2.03,2,trail_stop,116.20
2025-09-19,13:55:37,2025-09-19,13:57:50,25350.0,PE,115.6,114.1,-1.50,-1.30,2,trail_stop,115.60
2025-09-19,13:57:52,2025-09-19,13:59:52,25350.0,PE,114.3,113.7,-0.60,-0.52,2,trail_stop,114.65
2025-09-19,13:59:54,2025-09-19,14:01:54,25350.0,CE,179.05,183.7,4.65,2.60,2,trail_stop,184.80
2025-09-19,14:01:57,2025-09-19,14:04:01,25350.0,CE,183.0,186.55,3.55,1.94,2,trail_stop,186.55
2025-09-19,14:04:15,2025-09-19,14:06:17,25350.0,CE,184.85,182.0,-2.85,-1.54,2,trail_stop,185.15
2025-09-19,14:06:32,2025-09-19,14:08:37,25350.0,CE,180.9,181.0,0.10,0.06,2,trail_stop,182.55
2025-09-19,14:08:39,2025-09-19,14:10:47,25350.0,CE,180.85,183.45,2.60,1.44,2,trail_stop,183.45
2025-09-19,14:10:52,2025-09-19,14:12:53,25350.0,CE,182.85,182.8,-0.05,-0.03,2,trail_stop,183.00
2025-09-19,14:13:02,2025-09-19,14:15:02,25350.0,PE,108.45,108.4,-0.05,-0.05,2,trail_stop,108.80
2025-09-19,14:15:18,2025-09-19,14:17:18,25350.0,CE,184.4,184.0,-0.40,-0.22,2,trail_stop,185.45
2025-09-19,14:17:19,2025-09-19,14:19:20,25350.0,CE,184.45,177.65,-6.80,-3.69,2,trail_stop,185.00
2025-09-19,14:19:22,2025-09-19,14:21:24,25350.0,PE,113.05,114.0,0.95,0.84,2,trail_stop,118.05
2025-09-19,14:21:27,2025-09-19,14:23:27,25300.0,PE,96.2,98.35,2.15,2.23,2,trail_stop,99.30
2025-09-19,14:23:28,2025-09-19,14:25:28,25350.0,CE,172.2,172.8,0.60,0.35,2,trail_stop,172.80
2025-09-19,14:25:35,2025-09-19,14:27:36,25350.0,PE,118.45,120.9,2.45,2.07,2,trail_stop,121.85
2025-09-19,14:27:41,2025-09-19,14:29:43,25350.0,CE,169.05,170.85,1.80,1.06,2,trail_stop,172.40
2025-09-19,14:29:47,2025-09-19,15:20:00,25350.0,PE,120.55,110.05,-10.50,-8.71,50,eod,120.55
2025-09-22,12:00:01,2025-09-22,12:02:02,25300.0,CE,166.9,164.0,-2.90,-1.74,2,trail_stop,168.35
2025-09-22,12:02:06,2025-09-22,12:04:07,25350.0,CE,135.65,141.45,5.80,4.28,2,trail_stop,141.70
2025-09-22,12:04:10,2025-09-22,12:06:10,25350.0,CE,141.7,135.85,-5.85,-4.13,2,trail_stop,141.80
2025-09-22,12:06:21,2025-09-22,12:08:22,25300.0,CE,165.55,164.1,-1.45,-0.88,2,trail_stop,166.40
2025-09-22,12:08:24,2025-09-22,12:10:30,25350.0,CE,135.25,136.65,1.40,1.04,2,trail_stop,137.25
2025-09-22,12:10:47,2025-09-22,12:12:47,25100.0,PE,49.25,49.45,0.20,0.41,2,trail_stop,50.35
2025-09-22,12:12:48,2025-09-22,12:14:54,25300.0,PE,106.9,106.95,0.05,0.05,2,trail_stop,107.75
2025-09-22,12:14:57,2025-09-22,12:16:57,25300.0,PE,106.9,103.8,-3.10,-2.90,2,trail_stop,107.25
2025-09-22,12:17:03,2025-09-22,12:19:11,25300.0,PE,104.4,105.0,0.60,0.57,2,trail_stop,105.20
2025-09-22,12:19:18,2025-09-22,12:21:27,25300.0,CE,167.25,167.9,0.65,0.39,2,trail_stop,168.35
2025-09-22,12:21:43,2025-09-22,12:23:55,25300.0,PE,104.2,104.45,0.25,0.24,2,trail_stop,105.25
2025-09-22,12:24:01,2025-09-22,12:26:02,25350.0,CE,139.0,139.0,0.00,0.00,2,trail_stop,139.00
2025-09-22,12:26:06,2025-09-22,12:28:07,25300.0,CE,168.15,165.4,-2.75,-1.64,2,trail_stop,168.25
2025-09-22,12:28:12,2025-09-22,12:30:15,25450.0,CE,89.7,89.45,-0.25,-0.28,2,trail_stop,90.00
2025-09-22,12:30:21,2025-09-22,12:32:22,25300.0,CE,165.95,163.7,-2.25,-1.36,2,trail_stop,166.25
2025-09-22,12:32:23,2025-09-22,12:34:24,25300.0,CE,164.0,164.1,0.10,0.06,2,trail_stop,164.90
2025-09-22,12:34:34,2025-09-22,12:36:39,25350.0,CE,135.7,137.4,1.70,1.25,2,trail_stop,137.70
2025-09-22,12:36:40,2025-09-22,12:38:42,25350.0,CE,137.95,138.6,0.65,0.47,2,trail_stop,138.70
2025-09-22,12:38:47,2025-09-22,12:40:57,25300.0,PE,104.95,102.8,-2.15,-2.05,2,trail_stop,105.40
2025-09-22,12:40:59,2025-09-22,12:42:59,25300.0,PE,102.95,102.0,-0.95,-0.92,2,trail_stop,103.15
2025-09-22,12:43:01,2025-09-22,12:45:03,25550.0,CE,58.35,58.25,-0.10,-0.17,2,trail_stop,59.65
2025-09-22,12:45:07,2025-09-22,12:47:12,25350.0,CE,143.65,142.5,-1.15,-0.80,2,trail_stop,145.00
2025-09-22,12:47:17,2025-09-22,12:49:17,25300.0,CE,172.4,170.0,-2.40,-1.39,2,trail_stop,173.00
2025-09-22,12:49:26,2025-09-22,12:51:30,25300.0,PE,102.15,101.25,-0.90,-0.88,2,trail_stop,102.15
2025-09-22,12:51:38,2025-09-22,12:53:48,25300.0,CE,173.2,168.4,-4.80,-2.77,2,trail_stop,173.20
2025-09-22,12:53:50,2025-09-22,12:56:05,25300.0,CE,168.95,167.35,-1.60,-0.95,2,trail_stop,170.85
2025-09-22,12:56:07,2025-09-22,12:58:07,25300.0,PE,104.85,104.2,-0.65,-0.62,2,trail_stop,104.85
2025-09-22,12:58:08,2025-09-22,13:00:08,25300.0,CE,168.8,169.95,1.15,0.68,2,trail_stop,170.75
2025-09-22,13:00:16,2025-09-22,13:02:16,25300.0,PE,102.9,99.9,-3.00,-2.92,2,trail_stop,102.95
2025-09-22,13:02:19,2025-09-22,13:04:19,25250.0,PE,82.55,84.35,1.80,2.18,2,trail_stop,84.40
2025-09-22,13:04:20,2025-09-22,13:06:28,25300.0,CE,172.3,174.35,2.05,1.19,2,trail_stop,174.35
2025-09-22,13:06:32,2025-09-22,13:08:32,25300.0,PE,100.25,100.35,0.10,0.10,2,trail_stop,101.40
2025-09-22,13:08:38,2025-09-22,13:10:40,25300.0,CE,173.65,172.25,-1.40,-0.81,2,trail_stop,174.30
2025-09-22,13:10:42,2025-09-22,13:12:49,25350.0,CE,142.95,141.15,-1.80,-1.26,2,trail_stop,144.20
2025-09-22,13:12:51,2025-09-22,13:15:04,25300.0,CE,170.85,173.85,3.00,1.76,2,trail_stop,174.40
2025-09-22,13:15:16,2025-09-22,13:17:29,25300.0,PE,100.1,103.0,2.90,2.90,2,trail_stop,103.00
2025-09-22,13:17:34,2025-09-22,13:19:37,25250.0,PE,84.8,86.6,1.80,2.12,2,trail_stop,86.65
2025-09-22,13:19:42,2025-09-22,13:21:42,25300.0,PE,104.7,104.95,0.25,0.24,2,trail_stop,105.65
2025-09-22,13:21:44,2025-09-22,13:23:44,25300.0,CE,165.75,164.05,-1.70,-1.03,2,trail_stop,165.75
2025-09-22,13:23:50,2025-09-22,13:25:58,25300.0,PE,105.9,106.4,0.50,0.47,2,trail_stop,106.85
2025-09-22,13:26:02,2025-09-22,13:28:03,25300.0,CE,162.8,165.35,2.55,1.57,2,trail_stop,166.45
2025-09-22,13:28:07,2025-09-22,13:30:07,25300.0,CE,165.6,165.5,-0.10,-0.06,2,trail_stop,166.45
2025-09-22,13:30:19,2025-09-22,13:32:24,25300.0,CE,165.85,164.35,-1.50,-0.90,2,trail_stop,167.15
2025-09-22,13:32:25,2025-09-22,13:34:28,25300.0,CE,163.75,162.2,-1.55,-0.95,2,trail_stop,165.50
2025-09-22,13:34:31,2025-09-22,13:36:34,25250.0,CE,195.0,197.25,2.25,1.15,2,trail_stop,197.85
2025-09-22,13:36:38,2025-09-22,13:38:45,25300.0,CE,165.5,164.45,-1.05,-0.63,2,trail_stop,165.90
2025-09-22,13:38:48,2025-09-22,13:41:05,25300.0,PE,105.3,104.05,-1.25,-1.19,2,trail_stop,106.80
2025-09-22,13:41:07,2025-09-22,13:43:10,25300.0,CE,165.85,166.25,0.40,0.24,2,trail_stop,166.70
2025-09-22,13:43:13,2025-09-22,13:45:30,25300.0,CE,166.25,163.3,-2.95,-1.77,2,trail_stop,166.25
2025-09-22,13:45:33,2025-09-22,13:47:33,25300.0,PE,106.0,103.6,-2.40,-2.26,2,trail_stop,106.80
2025-09-22,13:47:34,2025-09-22,13:49:36,25200.0,PE,70.35,70.4,0.05,0.07,2,trail_stop,70.95
2025-09-22,13:49:44,2025-09-22,13:51:48,25300.0,PE,103.8,103.25,-0.55,-0.53,2,trail_stop,105.00
2025-09-22,13:51:57,2025-09-22,13:54:02,25300.0,PE,103.25,106.85,3.60,3.49,2,trail_stop,106.95
2025-09-22,13:54:08,2025-09-22,13:56:08,25300.0,PE,106.9,109.25,2.35,2.20,2,trail_stop,109.25
2025-09-22,13:56:11,2025-09-22,13:58:17,25250.0,CE,190.7,189.0,-1.70,-0.89,2,trail_stop,190.70
2025-09-22,13:58:22,2025-09-22,14:00:23,25250.0,CE,188.85,185.85,-3.00,-1.59,2,trail_stop,189.90
2025-09-22,14:00:40,2025-09-22,14:02:42,25400.0,CE,104.05,102.9,-1.15,-1.11,2,trail_stop,104.25
2025-09-22,14:02:49,2025-09-22,14:04:50,25200.0,PE,78.1,78.0,-0.10,-0.13,2,trail_stop,78.45
2025-09-22,14:04:54,2025-09-22,14:06:59,25200.0,PE,78.3,74.15,-4.15,-5.30,2,trail_stop,78.30
2025-09-22,14:07:07,2025-09-22,14:09:14,25400.0,CE,106.9,106.4,-0.50,-0.47,2,trail_stop,109.40
2025-09-22,14:09:16,2025-09-22,14:11:29,25300.0,CE,159.5,159.45,-0.05,-0.03,2,trail_stop,159.75
2025-09-22,14:11:32,2025-09-22,14:13:32,25200.0,PE,73.7,72.8,-0.90,-1.22,2,trail_stop,73.90
2025-09-22,14:13:34,2025-09-22,14:15:34,25250.0,CE,192.8,192.2,-0.60,-0.31,2,trail_stop,193.80
2025-09-22,14:15:35,2025-09-22,14:17:39,25300.0,CE,159.85,158.75,-1.10,-0.69,2,trail_stop,160.00
2025-09-22,14:17:44,2025-09-22,14:19:44,25250.0,PE,89.35,91.4,2.05,2.29,2,trail_stop,91.40
2025-09-22,14:19:45,2025-09-22,14:21:45,25250.0,PE,91.15,92.15,1.00,1.10,2,trail_stop,92.15
2025-09-22,14:21:50,2025-09-22,14:24:00,25250.0,PE,92.2,92.45,0.25,0.27,2,trail_stop,92.95
2025-09-22,14:24:02,2025-09-22,14:26:03,25250.0,CE,185.3,185.05,-0.25,-0.13,2,trail_stop,186.95
2025-09-22,14:26:04,2025-09-22,14:28:05,25300.0,CE,154.15,150.25,-3.90,-2.53,2,trail_stop,154.20
2025-09-22,14:28:12,2025-09-22,15:20:00,25250.0,PE,94.85,121.1,26.25,27.68,51,eod,102.20
2025-09-23,12:00:22,2025-09-23,12:02:22,25100.0,PE,97.6,97.0,-0.60,-0.61,2,trail_stop,98.25
2025-09-23,12:02:23,2025-09-23,12:04:23,25100.0,CE,183.7,185.3,1.60,0.87,2,trail_stop,186.70
2025-09-23,12:04:26,2025-09-23,12:06:26,25100.0,PE,94.65,89.1,-5.55,-5.86,2,trail_stop,96.10
2025-09-23,12:06:28,2025-09-23,12:08:30,25150.0,CE,158.85,158.2,-0.65,-0.41,2,trail_stop,161.00
2025-09-23,12:08:35,2025-09-23,12:10:36,25150.0,CE,158.2,158.05,-0.15,-0.09,2,trail_stop,159.60
2025-09-23,12:10:41,2025-09-23,12:12:42,25150.0,PE,109.5,109.7,0.20,0.18,2,trail_stop,110.70
2025-09-23,12:12:43,2025-09-23,12:14:44,25150.0,CE,158.3,163.2,4.90,3.10,2,trail_stop,164.75
2025-09-23,12:14:45,2025-09-23,12:16:48,25150.0,PE,104.1,103.4,-0.70,-0.67,2,trail_stop,105.90
2025-09-23,12:16:53,2025-09-23,12:18:54,25150.0,CE,163.6,163.3,-0.30,-0.18,2,trail_stop,163.60
2025-09-23,12:18:57,2025-09-23,12:20:57,25150.0,PE,103.85,106.25,2.40,2.31,2,trail_stop,106.85
2025-09-23,12:21:02,2025-09-23,12:23:02,25150.0,CE,162.55,164.15,1.60,0.98,2,trail_stop,164.30
2025-09-23,12:23:04,2025-09-23,12:25:06,25150.0,PE,105.05,105.0,-0.05,-0.05,2,trail_stop,106.25
2025-09-23,12:25:10,2025-09-23,12:27:10,25150.0,CE,164.0,163.0,-1.00,-0.61,2,trail_stop,166.60
2025-09-23,12:27:15,2025-09-23,12:29:19,25150.0,CE,164.9,171.9,7.00,4.24,2,trail_stop,172.45
2025-09-23,12:29:21,2025-09-23,12:31:24,25150.0,CE,172.15,172.8,0.65,0.38,2,trail_stop,174.15
2025-09-23,12:31:26,2025-09-23,12:33:28,25150.0,CE,172.4,184.95,12.55,7.28,2,trail_stop,184.95
2025-09-23,12:33:34,2025-09-23,12:35:34,25200.0,PE,106.9,100.35,-6.55,-6.13,2,trail_stop,106.90
2025-09-23,12:35:35,2025-09-23,12:37:35,25200.0,CE,161.65,173.5,11.85,7.33,2,trail_stop,179.60
2025-09-23,12:37:39,2025-09-23,12:39:40,25200.0,PE,92.25,91.1,-1.15,-1.25,2,trail_stop,95.60
2025-09-23,12:39:41,2025-09-23,12:41:42,25200.0,CE,175.65,170.4,-5.25,-2.99,2,trail_stop,179.00
2025-09-23,12:41:44,2025-09-23,12:43:44,25200.0,PE,93.25,95.05,1.80,1.93,2,trail_stop,97.55
2025-09-23,12:43:49,2025-09-23,12:45:49,25200.0,CE,165.95,150.35,-15.60,-9.40,2,trail_stop,166.85
2025-09-23,12:45:50,2025-09-23,12:47:50,25200.0,CE,150.35,158.75,8.40,5.59,2,trail_stop,161.55
2025-09-23,12:47:55,2025-09-23,12:49:56,25200.0,CE,158.8,157.3,-1.50,-0.94,2,trail_stop,160.60
2025-09-23,12:49:59,2025-09-23,12:52:03,25200.0,CE,157.7,153.7,-4.00,-2.54,2,trail_stop,161.00
2025-09-23,12:52:07,2025-09-23,12:54:07,25200.0,PE,105.25,102.55,-2.70,-2.57,2,trail_stop,107.10
2025-09-23,12:54:08,2025-09-23,12:56:13,25200.0,PE,103.05,102.7,-0.35,-0.34,2,trail_stop,104.15
2025-09-23,12:56:18,2025-09-23,12:58:18,25200.0,PE,102.5,104.4,1.90,1.85,2,trail_stop,105.35
2025-09-23,12:58:27,2025-09-23,13:00:27,25200.0,CE,157.6,157.7,0.10,0.06,2,trail_stop,157.70
2025-09-23,13:00:28,2025-09-23,13:02:29,25200.0,CE,157.9,170.3,12.40,7.85,2,trail_stop,171.00
2025-09-23,13:02:30,2025-09-23,13:04:30,25200.0,PE,96.35,98.6,2.25,2.34,2,trail_stop,99.35
2025-09-23,13:04:31,2025-09-23,13:06:34,25200.0,PE,98.45,97.0,-1.45,-1.47,2,trail_stop,98.55
2025-09-23,13:06:37,2025-09-23,13:08:38,25200.0,PE,96.6,98.5,1.90,1.97,2,trail_stop,98.50
2025-09-23,13:08:43,2025-09-23,13:10:45,25200.0,PE,99.05,97.4,-1.65,-1.67,2,trail_stop,102.00
2025-09-23,13:10:46,2025-09-23,13:12:46,25200.0,CE,166.4,166.4,0.00,0.00,2,trail_stop,168.70
2025-09-23,13:12:48,2025-09-23,13:14:48,25200.0,CE,166.3,165.45,-0.85,-0.51,2,trail_stop,167.05
2025-09-23,13:14:54,2025-09-23,13:16:56,25200.0,PE,98.65,98.95,0.30,0.30,2,trail_stop,99.50
2025-09-23,13:16:58,2025-09-23,13:18:58,25200.0,CE,165.55,166.35,0.80,0.48,2,trail_stop,167.55
2025-09-23,13:19:05,2025-09-23,13:21:05,25200.0,CE,167.35,168.7,1.35,0.81,2,trail_stop,168.75
2025-09-23,13:21:06,2025-09-23,13:23:06,25200.0,CE,168.95,166.95,-2.00,-1.18,2,trail_stop,168.95
2025-09-23,13:23:11,2025-09-23,13:25:11,25200.0,CE,165.1,166.75,1.65,1.00,2,trail_stop,167.45
2025-09-23,13:25:13,2025-09-23,13:27:15,25200.0,CE,167.0,166.6,-0.40,-0.24,2,trail_stop,167.15
2025-09-23,13:27:16,2025-09-23,13:29:18,25200.0,PE,97.75,92.7,-5.05,-5.17,2,trail_stop,98.85
2025-09-23,13:29:24,2025-09-23,13:31:24,25200.0,PE,92.15,87.1,-5.05,-5.48,2,trail_stop,94.05
2025-09-23,13:31:25,2025-09-23,13:33:25,25250.0,CE,152.25,162.4,10.15,6.67,2,trail_stop,167.00
2025-09-23,13:33:26,2025-09-23,13:35:27,25250.0,CE,162.15,161.6,-0.55,-0.34,2,trail_stop,163.95
2025-09-23,13:35:32,2025-09-23,13:37:36,25250.0,PE,100.65,106.25,5.60,5.56,2,trail_stop,110.30
2025-09-23,13:37:41,2025-09-23,13:39:41,25200.0,PE,87.75,88.05,0.30,0.34,2,trail_stop,89.20
2025-09-23,13:39:42,2025-09-23,13:41:42,25200.0,CE,182.4,185.05,2.65,1.45,2,trail_stop,188.85
2025-09-23,13:41:45,2025-09-23,13:43:45,25200.0,CE,185.25,183.2,-2.05,-1.11,2,trail_stop,185.25
2025-09-23,13:43:50,2025-09-23,13:45:50,25200.0,CE,182.95,188.75,5.80,3.17,2,trail_stop,189.05
2025-09-23,13:45:51,2025-09-23,13:47:53,25200.0,CE,188.15,190.0,1.85,0.98,2,trail_stop,192.35
2025-09-23,13:47:55,2025-09-23,13:49:55,25250.0,CE,158.2,157.3,-0.90,-0.57,2,trail_stop,159.00
2025-09-23,13:50:01,2025-09-23,13:52:02,25200.0,PE,86.4,84.5,-1.90,-2.20,2,trail_stop,86.70
2025-09-23,13:52:08,2025-09-23,13:54:09,25250.0,PE,102.85,103.35,0.50,0.49,2,trail_stop,103.75
2025-09-23,13:54:14,2025-09-23,13:56:14,25250.0,CE,157.35,152.85,-4.50,-2.86,2,trail_stop,157.35
2025-09-23,13:56:17,2025-09-23,13:58:17,25200.0,CE,183.55,176.25,-7.30,-3.98,2,trail_stop,183.95
2025-09-23,13:58:19,2025-09-23,14:00:33,25200.0,CE,176.8,174.15,-2.65,-1.50,2,trail_stop,177.60
2025-09-23,14:00:34,2025-09-23,14:02:35,25200.0,CE,174.65,180.7,6.05,3.46,2,trail_stop,186.00
2025-09-23,14:02:42,2025-09-23,14:04:45,25150.0,PE,71.95,69.4,-2.55,-3.54,2,trail_stop,72.30
2025-09-23,14:04:49,2025-09-23,14:06:49,25250.0,CE,154.3,166.2,11.90,7.71,2,trail_stop,166.25
2025-09-23,14:06:50,2025-09-23,14:08:51,25250.0,CE,166.25,162.0,-4.25,-2.56,2,trail_stop,171.00
2025-09-23,14:08:59,2025-09-23,14:11:03,25250.0,PE,95.1,93.4,-1.70,-1.79,2,trail_stop,95.85
2025-09-23,14:11:07,2025-09-23,14:13:07,25250.0,PE,94.3,99.5,5.20,5.51,2,trail_stop,99.80
2025-09-23,14:13:14,2025-09-23,14:15:14,25250.0,PE,100.2,119.25,19.05,19.01,2,trail_stop,120.00
2025-09-23,14:15:15,2025-09-23,14:17:15,25200.0,PE,97.95,90.0,-7.95,-8.12,2,trail_stop,97.95
2025-09-23,14:17:21,2025-09-23,14:19:21,25200.0,CE,171.0,175.4,4.40,2.57,2,trail_stop,179.70
2025-09-23,14:19:32,2025-09-23,14:21:32,25200.0,PE,89.75,91.4,1.65,1.84,2,trail_stop,91.40
2025-09-23,14:21:40,2025-09-23,14:23:40,25200.0,PE,94.25,88.55,-5.70,-6.05,2,trail_stop,97.00
2025-09-23,14:23:41,2025-09-23,14:25:41,25200.0,CE,179.45,178.65,-0.80,-0.45,2,trail_stop,181.60
2025-09-23,14:25:43,2025-09-23,14:27:49,25200.0,CE,179.65,175.0,-4.65,-2.59,2,trail_stop,181.20
2025-09-23,14:27:50,2025-09-23,14:29:53,25200.0,CE,175.8,175.7,-0.10,-0.06,2,trail_stop,178.30
2025-09-24,12:00:25,2025-09-24,12:02:25,25100.0,PE,96.7,96.15,-0.55,-0.57,2,trail_stop,97.20
