symbol,hint,rows,nonnull_ts,nonnull_ratio,tmin,tmax,reasons,file
BANKNIFTY,banknifty233293990,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332939900ce.parquet
BANKNIFTY,banknifty233293990,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332939900pe.parquet
BANKNIFTY,banknifty233294000,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332940000ce.parquet
BANKNIFTY,banknifty233294000,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332940000pe.parquet
BANKNIFTY,banknifty233294010,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332940100ce.parquet
BANKNIFTY,banknifty233294010,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332940100pe.parquet
BANKNIFTY,banknifty233294020,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332940200ce.parquet
BANKNIFTY,banknifty233294020,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332940200pe.parquet
BANKNIFTY,banknifty233294030,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332940300ce.parquet
BANKNIFTY,banknifty233294030,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332940300pe.parquet
BANKNIFTY,banknifty233294040,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332940400ce.parquet
BANKNIFTY,banknifty233294040,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332940400pe.parquet
BANKNIFTY,banknifty233294050,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332940500ce.parquet
BANKNIFTY,banknifty233294050,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332940500pe.parquet
BANKNIFTY,banknifty233294060,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332940600ce.parquet
BANKNIFTY,banknifty233294060,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332940600pe.parquet
BANKNIFTY,banknifty233294070,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332940700ce.parquet
BANKNIFTY,banknifty233294070,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332940700pe.parquet
BANKNIFTY,banknifty233294080,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332940800ce.parquet
BANKNIFTY,banknifty233294080,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332940800pe.parquet
BANKNIFTY,banknifty233294090,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332940900ce.parquet
BANKNIFTY,banknifty233294090,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332940900pe.parquet
BANKNIFTY,banknifty233294100,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332941000ce.parquet
BANKNIFTY,banknifty233294100,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332941000pe.parquet
BANKNIFTY,banknifty233294110,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332941100ce.parquet
BANKNIFTY,banknifty233294110,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332941100pe.parquet
BANKNIFTY,banknifty233294120,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332941200ce.parquet
BANKNIFTY,banknifty233294120,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332941200pe.parquet
BANKNIFTY,banknifty233294130,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332941300ce.parquet
BANKNIFTY,banknifty233294130,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332941300pe.parquet
BANKNIFTY,banknifty233294140,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332941400ce.parquet
BANKNIFTY,banknifty233294140,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332941400pe.parquet
BANKNIFTY,banknifty233294150,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332941500ce.parquet
BANKNIFTY,banknifty233294150,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332941500pe.parquet
BANKNIFTY,banknifty233294160,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332941600ce.parquet
BANKNIFTY,banknifty233294160,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332941600pe.parquet
BANKNIFTY,banknifty233294170,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332941700ce.parquet
BANKNIFTY,banknifty233294170,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332941700pe.parquet
BANKNIFTY,banknifty233294180,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332941800ce.parquet
BANKNIFTY,banknifty233294180,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332941800pe.parquet
BANKNIFTY,banknifty233294190,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332941900ce.parquet
BANKNIFTY,banknifty233294190,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332941900pe.parquet
BANKNIFTY,banknifty233294200,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332942000ce.parquet
BANKNIFTY,banknifty233294200,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332942000pe.parquet
BANKNIFTY,banknifty233294210,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332942100ce.parquet
BANKNIFTY,banknifty233294210,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332942100pe.parquet
BANKNIFTY,banknifty233294220,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332942200ce.parquet
BANKNIFTY,banknifty233294220,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332942200pe.parquet
BANKNIFTY,banknifty233294230,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332942300ce.parquet
BANKNIFTY,banknifty233294230,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332942300pe.parquet
BANKNIFTY,banknifty233294240,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332942400ce.parquet
BANKNIFTY,banknifty233294240,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332942400pe.parquet
BANKNIFTY,banknifty233294250,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332942500ce.parquet
BANKNIFTY,banknifty233294250,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332942500pe.parquet
BANKNIFTY,banknifty233294260,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332942600ce.parquet
BANKNIFTY,banknifty233294260,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2332942600pe.parquet
BANKNIFTY,banknifty234063680,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2340636800ce.parquet
BANKNIFTY,banknifty234063680,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2340636800pe.parquet
BANKNIFTY,banknifty234063690,11275,11275,1.0,1970-01-01T05:30:00.000000+0530,2023-03-28T14:40:27.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340636900ce.parquet
BANKNIFTY,banknifty234063690,8793,8793,1.0,1970-01-01T05:30:00.000000+0530,2023-03-28T14:40:27.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340636900pe.parquet
BANKNIFTY,banknifty234063700,10376,10376,1.0,1970-01-01T05:30:00.000000+0530,2023-03-28T15:20:16.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340637000ce.parquet
BANKNIFTY,banknifty234063700,35336,35336,1.0,1970-01-01T05:30:00.000000+0530,2023-03-28T15:20:28.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340637000pe.parquet
BANKNIFTY,banknifty234063710,31279,31279,1.0,1970-01-01T05:30:00.000000+0530,2023-03-29T09:15:07.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340637100ce.parquet
BANKNIFTY,banknifty234063710,39802,39802,1.0,1970-01-01T05:30:00.000000+0530,2023-03-29T09:15:07.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340637100pe.parquet
BANKNIFTY,banknifty234063720,33465,33465,1.0,1970-01-01T05:30:00.000000+0530,2023-03-29T15:02:32.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340637200ce.parquet
BANKNIFTY,banknifty234063720,51082,51082,1.0,1970-01-01T05:30:00.000000+0530,2023-03-29T15:05:26.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340637200pe.parquet
BANKNIFTY,banknifty234063730,34241,34241,1.0,1970-01-01T05:30:00.000000+0530,2023-03-29T15:10:07.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340637300ce.parquet
BANKNIFTY,banknifty234063730,55819,55819,1.0,1970-01-01T05:30:00.000000+0530,2023-03-29T15:10:27.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340637300pe.parquet
BANKNIFTY,banknifty234063740,30613,30613,1.0,1970-01-01T05:30:00.000000+0530,2023-03-31T09:10:01.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340637400ce.parquet
BANKNIFTY,banknifty234063740,59291,59291,1.0,1970-01-01T05:30:00.000000+0530,2023-03-31T09:10:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340637400pe.parquet
BANKNIFTY,banknifty234063750,38898,38898,1.0,1970-01-01T05:30:00.000000+0530,2023-03-31T09:10:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340637500ce.parquet
BANKNIFTY,banknifty234063750,69235,69235,1.0,1970-01-01T05:30:00.000000+0530,2023-03-31T09:10:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340637500pe.parquet
BANKNIFTY,banknifty234063760,25476,25476,1.0,1970-01-01T05:30:00.000000+0530,2023-03-31T09:10:01.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340637600ce.parquet
BANKNIFTY,banknifty234063760,61567,61567,1.0,1970-01-01T05:30:00.000000+0530,2023-03-31T09:10:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340637600pe.parquet
BANKNIFTY,banknifty234063770,23206,23206,1.0,1970-01-01T05:30:00.000000+0530,2023-03-31T09:20:08.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340637700ce.parquet
BANKNIFTY,banknifty234063770,61726,61726,1.0,1970-01-01T05:30:00.000000+0530,2023-03-31T09:20:08.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340637700pe.parquet
BANKNIFTY,banknifty234063780,23488,23488,1.0,1970-01-01T05:30:00.000000+0530,2023-03-31T09:24:54.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340637800ce.parquet
BANKNIFTY,banknifty234063780,62262,62262,1.0,1970-01-01T05:30:00.000000+0530,2023-03-31T09:25:09.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340637800pe.parquet
BANKNIFTY,banknifty234063790,32595,32595,1.0,1970-01-01T05:30:00.000000+0530,2023-03-31T12:33:41.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340637900ce.parquet
BANKNIFTY,banknifty234063790,64527,64527,1.0,1970-01-01T05:30:00.000000+0530,2023-03-31T12:35:18.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340637900pe.parquet
BANKNIFTY,banknifty234063800,65751,65751,1.0,1970-01-01T05:30:00.000000+0530,2023-03-31T13:45:20.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340638000ce.parquet
BANKNIFTY,banknifty234063800,84273,84273,1.0,1970-01-01T05:30:00.000000+0530,2023-03-31T13:45:20.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340638000pe.parquet
BANKNIFTY,banknifty234063810,44743,44743,1.0,1970-01-01T05:30:00.000000+0530,2023-04-03T12:05:01.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340638100ce.parquet
BANKNIFTY,banknifty234063810,80741,80741,1.0,1970-01-01T05:30:00.000000+0530,2023-04-03T12:05:15.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340638100pe.parquet
BANKNIFTY,banknifty234063820,52441,52441,1.0,1970-01-01T05:30:00.000000+0530,2023-04-03T14:05:26.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340638200ce.parquet
BANKNIFTY,banknifty234063820,88019,88019,1.0,1970-01-01T05:30:00.000000+0530,2023-04-03T14:05:27.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340638200pe.parquet
BANKNIFTY,banknifty234063830,67470,67470,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T09:40:10.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340638300ce.parquet
BANKNIFTY,banknifty234063830,87612,87612,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T09:40:10.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340638300pe.parquet
BANKNIFTY,banknifty234063840,78852,78852,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T14:00:23.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340638400ce.parquet
BANKNIFTY,banknifty234063840,104939,104939,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T14:00:26.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340638400pe.parquet
BANKNIFTY,banknifty234063850,102835,102835,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340638500ce.parquet
BANKNIFTY,banknifty234063850,115718,115718,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340638500pe.parquet
BANKNIFTY,banknifty234063860,102995,102995,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340638600ce.parquet
BANKNIFTY,banknifty234063860,112140,112140,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:29:59.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340638600pe.parquet
BANKNIFTY,banknifty234063870,99819,99819,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340638700ce.parquet
BANKNIFTY,banknifty234063870,113904,113904,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:29:58.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340638700pe.parquet
BANKNIFTY,banknifty234063880,109436,109436,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340638800ce.parquet
BANKNIFTY,banknifty234063880,117380,117380,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:29:59.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340638800pe.parquet
BANKNIFTY,banknifty234063890,104234,104234,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340638900ce.parquet
BANKNIFTY,banknifty234063890,115496,115496,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:29:58.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340638900pe.parquet
BANKNIFTY,banknifty234063900,115712,115712,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340639000ce.parquet
BANKNIFTY,banknifty234063900,129010,129010,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:29:58.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340639000pe.parquet
BANKNIFTY,banknifty234063910,110039,110039,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340639100ce.parquet
BANKNIFTY,banknifty234063910,117139,117139,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:29:59.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340639100pe.parquet
BANKNIFTY,banknifty234063920,111475,111475,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340639200ce.parquet
BANKNIFTY,banknifty234063920,121467,121467,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:29:59.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340639200pe.parquet
BANKNIFTY,banknifty234063930,116994,116994,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340639300ce.parquet
BANKNIFTY,banknifty234063930,122722,122722,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:29:59.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340639300pe.parquet
BANKNIFTY,banknifty234063940,122796,122796,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340639400ce.parquet
BANKNIFTY,banknifty234063940,128250,128250,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:29:59.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340639400pe.parquet
BANKNIFTY,banknifty234063950,131849,131849,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340639500ce.parquet
BANKNIFTY,banknifty234063950,133283,133283,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340639500pe.parquet
BANKNIFTY,banknifty234063960,127967,127967,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340639600ce.parquet
BANKNIFTY,banknifty234063960,128184,128184,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:29:59.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340639600pe.parquet
BANKNIFTY,banknifty234063970,126038,126038,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340639700ce.parquet
BANKNIFTY,banknifty234063970,123126,123126,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:29:59.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340639700pe.parquet
BANKNIFTY,banknifty234063980,124958,124958,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340639800ce.parquet
BANKNIFTY,banknifty234063980,122601,122601,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:29:59.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340639800pe.parquet
BANKNIFTY,banknifty234063990,122791,122791,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340639900ce.parquet
BANKNIFTY,banknifty234063990,117961,117961,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:29:59.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340639900pe.parquet
BANKNIFTY,banknifty234064000,131021,131021,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340640000ce.parquet
BANKNIFTY,banknifty234064000,123411,123411,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340640000pe.parquet
BANKNIFTY,banknifty234064010,121036,121036,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340640100ce.parquet
BANKNIFTY,banknifty234064010,114270,114270,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340640100pe.parquet
BANKNIFTY,banknifty234064020,121925,121925,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340640200ce.parquet
BANKNIFTY,banknifty234064020,114993,114993,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:29:59.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340640200pe.parquet
BANKNIFTY,banknifty234064030,121132,121132,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340640300ce.parquet
BANKNIFTY,banknifty234064030,111365,111365,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340640300pe.parquet
BANKNIFTY,banknifty234064040,121522,121522,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340640400ce.parquet
BANKNIFTY,banknifty234064040,111656,111656,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340640400pe.parquet
BANKNIFTY,banknifty234064050,129691,129691,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340640500ce.parquet
BANKNIFTY,banknifty234064050,115044,115044,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340640500pe.parquet
BANKNIFTY,banknifty234064060,121931,121931,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340640600ce.parquet
BANKNIFTY,banknifty234064300,40328,40328,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340643000pe.parquet
BANKNIFTY,banknifty234064310,8210,8210,1.0,1970-01-01T05:30:00.000000+0530,2023-04-06T15:28:51.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2340643100pe.parquet
BANKNIFTY,banknifty234064370,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2340643700ce.parquet
BANKNIFTY,banknifty234064370,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/banknifty2340643700pe.parquet
BANKNIFTY,banknifty234133740,3,3,1.0,2023-03-31T09:07:32.000000+0530,2023-03-31T09:10:00.000000+0530,very_low_rows(<=10),data/raw/options/banknifty2341337400ce.parquet
BANKNIFTY,banknifty234133740,3,3,1.0,2023-03-31T09:07:32.000000+0530,2023-03-31T09:10:00.000000+0530,very_low_rows(<=10),data/raw/options/banknifty2341337400pe.parquet
BANKNIFTY,banknifty234133750,3,3,1.0,2023-03-31T09:07:32.000000+0530,2023-03-31T09:10:00.000000+0530,very_low_rows(<=10),data/raw/options/banknifty2341337500ce.parquet
BANKNIFTY,banknifty234133750,3,3,1.0,2023-03-31T09:07:32.000000+0530,2023-03-31T09:10:00.000000+0530,very_low_rows(<=10),data/raw/options/banknifty2341337500pe.parquet
BANKNIFTY,banknifty234133760,3,3,1.0,2023-03-31T09:07:32.000000+0530,2023-03-31T09:10:00.000000+0530,very_low_rows(<=10),data/raw/options/banknifty2341337600ce.parquet
BANKNIFTY,banknifty234133760,3,3,1.0,2023-03-31T09:07:32.000000+0530,2023-03-31T09:10:00.000000+0530,very_low_rows(<=10),data/raw/options/banknifty2341337600pe.parquet
BANKNIFTY,banknifty234134230,63272,63272,1.0,1970-01-01T05:30:00.000000+0530,2023-04-13T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2341342300ce.parquet
BANKNIFTY,banknifty234134240,72879,72879,1.0,1970-01-01T05:30:00.000000+0530,2023-04-13T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2341342400ce.parquet
BANKNIFTY,banknifty234134240,66218,66218,1.0,1970-01-01T05:30:00.000000+0530,2023-04-13T15:29:59.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2341342400pe.parquet
BANKNIFTY,banknifty234134250,76691,76691,1.0,1970-01-01T05:30:00.000000+0530,2023-04-13T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2341342500ce.parquet
BANKNIFTY,banknifty234134250,70014,70014,1.0,1970-01-01T05:30:00.000000+0530,2023-04-13T15:29:59.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2341342500pe.parquet
BANKNIFTY,banknifty234134260,60892,60892,1.0,1970-01-01T05:30:00.000000+0530,2023-04-13T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2341342600ce.parquet
BANKNIFTY,banknifty234134260,70180,70180,1.0,1970-01-01T05:30:00.000000+0530,2023-04-13T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2341342600pe.parquet
BANKNIFTY,banknifty234134270,50282,50282,1.0,1970-01-01T05:30:00.000000+0530,2023-04-13T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2341342700ce.parquet
BANKNIFTY,banknifty234134270,65777,65777,1.0,1970-01-01T05:30:00.000000+0530,2023-04-13T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2341342700pe.parquet
BANKNIFTY,banknifty234134280,54504,54504,1.0,1970-01-01T05:30:00.000000+0530,2023-04-13T15:29:59.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2341342800ce.parquet
BANKNIFTY,banknifty234134280,65842,65842,1.0,1970-01-01T05:30:00.000000+0530,2023-04-13T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2341342800pe.parquet
BANKNIFTY,banknifty234134290,63723,63723,1.0,1970-01-01T05:30:00.000000+0530,2023-04-13T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2341342900ce.parquet
BANKNIFTY,banknifty234134290,63400,63400,1.0,1970-01-01T05:30:00.000000+0530,2023-04-13T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2341342900pe.parquet
