entry_date,entry_time,exit_date,exit_time,ce_strike,pe_strike,ce_entry_price,pe_entry_price,ce_exit_price,pe_exit_price,total_premium_received,total_premium_paid,pnl,hold_duration_minutes,exit_reason
2025-10-30,09:30:00,2025-10-30,15:24:59,58600.0,58000.0,723.35,478.75,630.0,525.4,1202.1,1155.4,46.69999999999982,354,time_limit
2025-10-31,09:30:00,2025-10-31,15:24:59,58500.0,57900.0,715.35,467.15,554.1,559.65,1182.5,1113.75,68.75,354,time_limit
2025-11-03,09:30:00,2025-11-03,15:24:59,58100.0,57500.0,721.95,450.55,869.0,345.2,1172.5,1214.2,-41.700000000000045,354,time_limit
2025-11-04,09:30:00,2025-11-04,15:24:59,58200.0,57700.0,694.9,472.6,625.95,481.1,1167.5,1107.0500000000002,60.44999999999982,354,time_limit
2025-11-06,09:30:00,2025-11-06,15:24:59,58000.0,57400.0,675.05,408.8,555.05,409.05,1083.85,964.0999999999999,119.75,354,time_limit
2025-11-07,09:30:00,2025-11-07,15:24:59,57500.0,57000.0,642.0,399.7,1023.85,206.55,1041.7,1230.4,-188.70000000000005,354,time_limit
2025-11-10,09:30:00,2025-11-10,15:24:59,58300.0,57700.0,549.4,356.6,529.95,342.9,906.0,872.85,33.14999999999998,354,time_limit
2025-11-11,09:30:00,2025-11-11,15:24:59,58100.0,57600.0,582.0,380.3,704.8,266.0,962.3,970.8,-8.5,354,time_limit
2025-11-12,09:30:00,2025-11-12,15:24:59,58600.0,58000.0,506.8,309.2,454.0,304.9,816.0,758.9,57.10000000000002,354,time_limit
2025-11-13,09:30:00,2025-11-13,15:24:59,58600.0,58000.0,450.6,310.55,477.45,299.25,761.1500000000001,776.7,-15.549999999999955,354,time_limit
2025-11-14,09:30:00,2025-11-14,15:24:59,58700.0,58100.0,446.6,308.1,454.1,251.55,754.7,705.6500000000001,49.049999999999955,354,time_limit
2025-11-17,09:30:00,2025-11-17,15:24:59,59100.0,58500.0,373.45,263.85,380.85,219.65,637.3,600.5,36.799999999999955,354,time_limit
2025-11-18,09:30:00,2025-11-18,15:24:59,59300.0,58700.0,289.65,294.95,248.35,277.7,584.5999999999999,526.05,58.549999999999955,354,time_limit
2025-11-19,09:30:00,2025-11-19,15:24:59,59100.0,58500.0,947.0,549.0,1125.0,435.9,1496.0,1560.9,-64.90000000000009,354,time_limit
2025-11-20,09:30:00,2025-11-20,15:24:59,59500.0,58900.0,914.5,545.5,970.0,493.0,1460.0,1463.0,-3.0,354,time_limit
2025-11-21,09:30:00,2025-11-21,15:24:59,59500.0,58900.0,875.6,543.0,702.25,712.0,1418.6,1414.25,4.349999999999909,354,time_limit
2025-11-24,09:30:00,2025-11-24,15:24:59,59300.0,58700.0,882.4,541.15,745.0,635.45,1423.55,1380.45,43.09999999999991,354,time_limit
2025-11-25,09:30:00,2025-11-25,15:24:58,59100.0,58500.0,866.8,530.4,805.05,509.8,1397.1999999999998,1314.85,82.34999999999991,354,time_limit
2025-11-26,09:30:00,2025-11-26,15:24:58,59400.0,58800.0,787.2,509.75,1024.0,404.85,1296.95,1428.85,-131.89999999999986,354,time_limit
2025-11-27,09:30:00,2025-11-27,15:24:59,60000.0,59500.0,782.75,562.2,780.0,530.75,1344.95,1310.75,34.200000000000045,354,time_limit
2025-11-28,09:30:00,2025-11-28,15:24:59,60000.0,59400.0,764.5,510.95,768.1,459.75,1275.45,1227.85,47.600000000000136,354,time_limit
2025-12-01,09:30:00,2025-12-01,15:24:59,60300.0,59700.0,662.9,514.15,531.95,624.1,1177.05,1156.0500000000002,20.999999999999773,354,time_limit
